index,prompt_amusement,prompt_surprise,prompt_joy,prompt_excitement,prompt_anger,prompt_disgust,prompt_fear,prompt_sadness,image_index,image_amusement,image_awe,image_contentment,image_excitement,image_anger,image_disgust,image_fear,image_sadness
10,0.0025076582096517086,0.0023018047213554382,0.004437062423676252,0.009533901698887348,0.0006923245382495224,0.00040198484202846885,0.00026398777845315635,0.00033032934879884124,10,0.5233481526374817,0.20146435499191284,0.027210498228669167,0.08790603280067444,0.01000965852290392,0.0214727520942688,0.11030864715576172,0.018279992043972015
11,0.0011212725657969713,0.0009522770997136831,0.0029374912846833467,0.01567077450454235,0.000622225517872721,0.0003956913424190134,0.0003117767919320613,0.0003092365514021367,11,0.2645191550254822,0.07133866846561432,0.26141637563705444,0.16684849560260773,0.01018095575273037,0.008990361355245113,0.1956283301115036,0.021077634766697884
12,0.0024886808823794127,0.0013006811495870352,0.0008764220983721316,0.008090808987617493,0.0012016170658171177,0.00035208615008741617,0.0003325598663650453,0.00035325210774317384,12,0.9143689274787903,0.006231010425835848,0.017752544954419136,0.025119127705693245,0.0036035075318068266,0.0009716099593788385,0.024584230035543442,0.007368984166532755
13,0.0025076582096517086,0.0023018047213554382,0.004437062423676252,0.009533901698887348,0.0006923245382495224,0.00040198484202846885,0.00026398777845315635,0.00033032934879884124,13,0.7427355647087097,0.08694736659526825,0.0033099395222961903,0.10835926234722137,0.008938447572290897,0.00809584092348814,0.03506012633442879,0.00655341474339366
14,0.0015020022401586175,0.005062764044851065,0.003736992599442601,0.02301035262644291,0.0012220022035762668,0.0009241236257366836,0.0002789376594591886,0.00029517398797906935,14,0.015468262135982513,0.02394687943160534,0.015569905750453472,0.009731284342706203,0.17750991880893707,0.0033071741927415133,0.47148314118385315,0.2829834520816803
15,0.000836299906950444,0.074133962392807,0.007436234038323164,0.11047675460577011,0.0003900211595464498,0.0002859200176317245,0.00023160250566434115,0.00029248028295114636,15,0.11015818268060684,0.20298737287521362,0.020624175667762756,0.048787493258714676,0.020854046568274498,0.017110969871282578,0.4361468553543091,0.14333085715770721
16,0.0026095255743712187,0.0022035713773220778,0.004628329537808895,0.009084384888410568,0.0007103423122316599,0.0004116017953492701,0.00026460568187758327,0.00034779313136823475,16,0.3635248839855194,0.19889073073863983,0.0056976135820150375,0.1026478260755539,0.014500530436635017,0.02587723545730114,0.2741597592830658,0.014701420441269875
17,0.0019091797294095159,0.005037146154791117,0.00287420442327857,0.02420477755367756,0.0015079653821885586,0.0034584158565849066,0.00033745059045031667,0.00027972194948233664,17,0.009674020111560822,0.028020812198519707,0.006792113650590181,0.009094028733670712,0.4616635739803314,0.004550382494926453,0.20793478190898895,0.2722702622413635
18,0.000836299906950444,0.074133962392807,0.007436234038323164,0.11047675460577011,0.0003900211595464498,0.0002859200176317245,0.00023160250566434115,0.00029248028295114636,18,0.2773696184158325,0.0884692370891571,0.02477431483566761,0.17654050886631012,0.01272459328174591,0.012710527516901493,0.40022018551826477,0.007191000040620565
19,0.0005769371637143195,0.0047546494752168655,0.00033124483888968825,0.005148913711309433,0.000518664950504899,0.00025573320453986526,0.0006393577787093818,0.0004123754915781319,19,0.05901495739817619,0.15107379853725433,0.0273430235683918,0.02487882785499096,0.1332206428050995,0.10141076147556305,0.280735045671463,0.2223230004310608
20,0.0017686514183878899,0.004723309073597193,0.002901510102674365,0.0233332347124815,0.0017041147220879793,0.007063290569931269,0.0004248590557835996,0.00027673959266394377,20,0.03869195282459259,0.04507499560713768,0.03124193102121353,0.09621801972389221,0.19507119059562683,0.011058338917791843,0.32023802399635315,0.2624055743217468
21,0.002064426662400365,0.004311534110456705,0.008381839841604233,0.028991714119911194,0.00042134508839808404,0.00038204435259103775,0.0002939476107712835,0.00030871544731780887,21,0.2231791913509369,0.6144677400588989,0.015834137797355652,0.05075392499566078,0.00978113617748022,0.012298249639570713,0.06736984848976135,0.006315742153674364
22,0.0009895717957988381,0.1161409243941307,0.006779944524168968,0.15091831982135773,0.0004140756500419229,0.00028594836476258934,0.00022875562717672437,0.00028628361178562045,22,0.2349584400653839,0.2737864851951599,0.022172966971993446,0.20497697591781616,0.032481420785188675,0.005122861824929714,0.2143634855747223,0.012137380428612232
23,0.001526570413261652,0.004226043354719877,0.00524128507822752,0.03849036246538162,0.0008873072220012546,0.0004209018952678889,0.0002615718694869429,0.0002980442368425429,23,0.026161303743720055,0.00734042190015316,0.00523284450173378,0.010062189772725105,0.3018230199813843,0.007846830412745476,0.5440529584884644,0.09748050570487976
24,0.0014151823706924915,0.002410272369161248,0.0006617560866288841,0.005682422313839197,0.0009625719976611435,0.00042047660099342465,0.000450146064395085,0.00034976404276676476,24,0.3507901132106781,0.08744073659181595,0.01074661873281002,0.03354494273662567,0.07681411504745483,0.06526663154363632,0.32609331607818604,0.049303505569696426
25,0.0025491041596978903,0.004927195608615875,0.008029547519981861,0.030172007158398628,0.0003989395627286285,0.00037817939301021397,0.0002897343074437231,0.00031044380739331245,25,0.002748247003182769,0.8989371061325073,0.025797240436077118,0.024662677198648453,0.01751674897968769,0.004547615069895983,0.016318345442414284,0.009471877478063107
26,0.001526570413261652,0.004226043354719877,0.00524128507822752,0.03849036246538162,0.0008873072220012546,0.0004209018952678889,0.0002615718694869429,0.0002980442368425429,26,0.010354719124734402,0.01046537421643734,0.0040694670751690865,0.07678275555372238,0.7018264532089233,0.0021188068203628063,0.14803414046764374,0.04634833708405495
27,0.002176899928599596,0.0008518756367266178,0.004426620900630951,0.010273667983710766,0.0008302495698444545,0.0003733120101969689,0.00028236230718903244,0.0003829839115496725,27,0.021256612613797188,0.007366932462900877,0.03679119050502777,0.03225407749414444,0.18467645347118378,0.0015534089179709554,0.4480707347393036,0.26803058385849
28,0.0015884095337241888,0.0023019625805318356,0.008466617204248905,0.016651229932904243,0.0008146674372255802,0.001006390550173819,0.00037981540663167834,0.00039998660213313997,28,0.025151988491415977,0.019897766411304474,0.00458130706101656,0.00418078014627099,0.02967938408255577,0.01553689781576395,0.8963671326637268,0.0046047610230743885
29,0.0005828208522871137,0.0020749547984451056,0.0024192053824663162,0.017463892698287964,0.00041329936357215047,0.0003291231987532228,0.00027679261984303594,0.0003308831073809415,29,0.1408243626356125,0.05973426625132561,0.05246904119849205,0.014715936966240406,0.13372749090194702,0.354396790266037,0.20512796938419342,0.039004210382699966
30,0.0007696185493841767,0.00043840566650032997,0.003922953736037016,0.008506828919053078,0.0006246998091228306,0.00038764404598623514,0.00025937624741345644,0.00031908764503896236,30,0.5523388981819153,0.06545298546552658,0.05696168914437294,0.08272653818130493,0.04428766295313835,0.06148465350270271,0.12622007727622986,0.010527534410357475
31,0.0013731158105656505,0.0027629986871033907,0.003051295643672347,0.029446540400385857,0.0009122394840233028,0.0008796950569376349,0.00031992472941055894,0.00026826150133274496,31,0.006424722261726856,0.003639250760897994,0.0010372101096436381,0.017833594232797623,0.04002343863248825,0.0010726022301241755,0.9246096611022949,0.005359521601349115
32,0.002723013749346137,0.003809561487287283,0.005827493499964476,0.03238452598452568,0.0009631289285607636,0.0007263085572049022,0.00032624194864183664,0.00026771469856612384,32,0.017498202621936798,0.0017033754847943783,0.004544808529317379,0.032939985394477844,0.6936710476875305,0.007408792153000832,0.2280995398759842,0.014134196564555168
33,0.1196516677737236,0.003305507590994239,0.09378907084465027,0.08010873198509216,0.0020453219767659903,0.0005771638243459165,0.00046766383456997573,0.0006369862821884453,33,0.3220280706882477,0.022428467869758606,0.18633008003234863,0.06575947999954224,0.29630720615386963,0.005421466194093227,0.07776355743408203,0.023961614817380905
34,0.0018374325009062886,0.006664557382464409,0.0024926094338297844,0.01948975771665573,0.0011068950407207012,0.0007221935666166246,0.00033425501896999776,0.00041944856639020145,34,0.00946037471294403,0.008730316534638405,0.010983062908053398,0.011493607424199581,0.29874086380004883,0.00366359855979681,0.5181556940078735,0.13877244293689728
35,0.1237504854798317,0.0030715579632669687,0.10881762206554413,0.07775826007127762,0.0017795736202970147,0.0004994721966795623,0.00043766116141341627,0.0006343197892419994,35,0.07157270610332489,0.010261834599077702,0.01045828964561224,0.01116910856217146,0.057750701904296875,0.005812863353639841,0.7446651458740234,0.0883094072341919
36,0.000553843448869884,0.0005307981045916677,0.0004905774258077145,0.001517843920737505,0.0004904007073491812,0.00028515857411548495,0.0002586667542345822,0.00028381464653648436,36,0.4540526270866394,0.08395993709564209,0.03720088303089142,0.11659687012434006,0.12961363792419434,0.05625643953680992,0.09965923428535461,0.022660283371806145
37,0.0018409324111416936,0.004721386823803186,0.0054233381524682045,0.03671620041131973,0.0007264078594744205,0.0003877202107105404,0.00025823357282206416,0.000297107151709497,37,0.10800957679748535,0.013741386123001575,0.021825596690177917,0.3232627809047699,0.29296377301216125,0.001157801365479827,0.2140347957611084,0.02500436082482338
38,0.0009248969727195799,0.132438063621521,0.007689495105296373,0.14116793870925903,0.00038701819721609354,0.000288287439616397,0.00023403648810926825,0.0002878801024053246,38,0.2688082158565521,0.14428074657917023,0.2534024119377136,0.19329887628555298,0.0032609093468636274,0.024749312549829483,0.08339540660381317,0.028804084286093712
39,0.002270832657814026,0.0017938533565029502,0.012230445630848408,0.031195828691124916,0.0004485011158976704,0.00033691793214529753,0.0002713925496209413,0.00035822397330775857,39,0.017002686858177185,0.07294946163892746,0.049919791519641876,0.009926293976604939,0.06624342501163483,0.12632013857364655,0.23829595744609833,0.4193422496318817
40,0.002100458601489663,0.00718475878238678,0.08313716948032379,0.10006467998027802,0.0003274387854617089,0.0002799180510919541,0.00022453666315414011,0.00028458982706069946,40,0.10879691690206528,0.17493261396884918,0.0932195633649826,0.056602708995342255,0.018022609874606133,0.019808651879429817,0.2050141841173172,0.3236027657985687
41,0.0018409324111416936,0.004721386823803186,0.0054233381524682045,0.03671620041131973,0.0007264078594744205,0.0003877202107105404,0.00025823357282206416,0.000297107151709497,41,0.035229966044425964,0.002327367663383484,0.016262181103229523,0.04779401794075966,0.09325049072504044,0.00387439108453691,0.4591868817806244,0.3420746326446533
42,0.11944767832756042,0.0029734219424426556,0.12457828223705292,0.08426585793495178,0.0016714750090613961,0.0005005145212635398,0.0004216717497911304,0.0006108738016337156,42,0.1098172664642334,0.06818070262670517,0.09367315471172333,0.2845885157585144,0.14047440886497498,0.09043395519256592,0.18333666026592255,0.029495233669877052
43,0.0015017790719866753,0.0005522575229406357,0.002473900793120265,0.005318053998053074,0.0006383111467584968,0.000339654361596331,0.0002742715587373823,0.00036916194949299097,43,0.005962320137768984,0.0008509689359925687,0.0015680399956181645,0.0028148351702839136,0.006848264019936323,0.00025079736951738596,0.9761438369750977,0.005561027210205793
44,0.11944767832756042,0.0029734219424426556,0.12457828223705292,0.08426585793495178,0.0016714750090613961,0.0005005145212635398,0.0004216717497911304,0.0006108738016337156,44,0.16041894257068634,0.0135297030210495,0.008091015741229057,0.06505832821130753,0.03926819562911987,0.013775946572422981,0.6979283690452576,0.0019294590456411242
45,0.0008653490804135799,0.016769718378782272,0.0044860076159238815,0.05989394709467888,0.000327353278407827,0.00028045737417414784,0.00022926701058167964,0.0002536889223847538,45,0.010231498628854752,0.10428540408611298,0.002921860432252288,0.007316782139241695,0.0715271532535553,0.0022920211777091026,0.6930245161056519,0.10840073972940445
46,0.0050936308689415455,0.07052060216665268,0.017586782574653625,0.10347629338502884,0.0003898360882885754,0.0003346586599946022,0.00023690301168244332,0.00028968488913960755,46,0.27054163813591003,0.14715538918972015,0.19186119735240936,0.3148731291294098,0.02902909927070141,0.026401763781905174,0.011575666256248951,0.008562128990888596
47,0.0018409324111416936,0.004721386823803186,0.0054233381524682045,0.03671620041131973,0.0007264078594744205,0.0003877202107105404,0.00025823357282206416,0.000297107151709497,47,0.1475973278284073,0.004457188304513693,0.07624495029449463,0.08808355778455734,0.10032366961240768,0.0053480216301977634,0.2383767068386078,0.33956849575042725
48,0.0010449138935655355,0.0015951792011037469,0.0035856154281646013,0.004239613655954599,0.0004021425556857139,0.00040085671935230494,0.00043485863716341555,0.0003976700536441058,48,0.05196597799658775,0.6322641372680664,0.23975308239459991,0.00881524384021759,0.018115516752004623,0.003278130665421486,0.014859901741147041,0.03094801865518093
49,0.0026532397605478764,0.003419104963541031,0.02114052139222622,0.03258609026670456,0.0006060364539735019,0.0003649324062280357,0.0002883539709728211,0.00032570029725320637,49,0.5966904759407043,0.056231386959552765,0.013262768276035786,0.28047478199005127,0.019724268466234207,0.005184452515095472,0.022039461880922318,0.006392494309693575
50,0.0018409324111416936,0.004721386823803186,0.0054233381524682045,0.03671620041131973,0.0007264078594744205,0.0003877202107105404,0.00025823357282206416,0.000297107151709497,50,0.1511337161064148,0.010478215292096138,0.022209810093045235,0.1143825575709343,0.3746173679828644,0.0033025580924004316,0.22443285584449768,0.0994429811835289
51,0.004065700341016054,0.014608178287744522,0.02692699246108532,0.05168202519416809,0.0005657855654135346,0.00043668560101650655,0.00028679773095063865,0.0003975135332439095,51,0.3168996274471283,0.032230377197265625,0.29793304204940796,0.04568642005324364,0.2066940814256668,0.04688691347837448,0.023051034659147263,0.030618494376540184
52,0.0013710858765989542,0.00048349358257837594,0.0020897246431559324,0.0063955108635127544,0.000624820648226887,0.0003330938925500959,0.00026484139380045235,0.00036084040766581893,52,0.028608711436390877,0.005464890506118536,0.012239820323884487,0.008588903583586216,0.30962279438972473,0.002225736388936639,0.5495378375053406,0.08371124416589737
53,0.11944767832756042,0.0029734219424426556,0.12457828223705292,0.08426585793495178,0.0016714750090613961,0.0005005145212635398,0.0004216717497911304,0.0006108738016337156,53,0.4854707419872284,0.010574296116828918,0.008344057016074657,0.018447481095790863,0.030395174399018288,0.0033726219553500414,0.44234198331832886,0.0010536614572629333
54,0.0018409324111416936,0.004721386823803186,0.0054233381524682045,0.03671620041131973,0.0007264078594744205,0.0003877202107105404,0.00025823357282206416,0.000297107151709497,54,0.031508918851614,0.0024489513598382473,0.0033188548404723406,0.024226777255535126,0.11246661841869354,0.0042219883762300014,0.7960069179534912,0.02580096758902073
55,0.0015430004568770528,0.000586783280596137,0.002420616801828146,0.00688583729788661,0.0007020914345048368,0.00035200463025830686,0.00027215591398999095,0.0003580063348636031,55,0.009050627239048481,0.00355515512637794,0.0016596385976299644,0.0022575464099645615,0.038807548582553864,0.0016064428491517901,0.9347187280654907,0.008344379253685474
56,0.0024383675772696733,0.004784885793924332,0.004494162276387215,0.032403845340013504,0.0007612811750732362,0.0004022297798655927,0.0002713139110710472,0.0002987597545143217,56,0.3665052652359009,0.017674947157502174,0.1280571073293686,0.10950058698654175,0.023494737222790718,0.0025059671606868505,0.14826931059360504,0.20399196445941925
57,0.0015430004568770528,0.000586783280596137,0.002420616801828146,0.00688583729788661,0.0007020914345048368,0.00035200463025830686,0.00027215591398999095,0.0003580063348636031,57,0.034768521785736084,0.004962020553648472,0.02670401893556118,0.01502751000225544,0.07232514023780823,0.0007652244530618191,0.7818618416786194,0.06358569860458374
58,0.0039693014696240425,0.0033001801930367947,0.0018870063358917832,0.017345527186989784,0.0004553323960863054,0.000331356655806303,0.0006240478833205998,0.00028941818163730204,58,0.34375131130218506,0.5621629357337952,0.0627986416220665,0.005940087139606476,0.0014577335678040981,0.0016185628483071923,0.007208666298538446,0.015062032267451286
59,0.0009766466682776809,0.001968494849279523,0.004978385288268328,0.008174275048077106,0.0004200315161142498,0.0002736352907959372,0.00021541719615925103,0.00026210135547444224,59,0.09778854250907898,0.07644021511077881,0.011592969298362732,0.004081373568624258,0.059692829847335815,0.02460818737745285,0.6920551657676697,0.033740732818841934
60,0.0038089551962912083,0.0074211610481143,0.0052865794859826565,0.031378667801618576,0.0006040515145286918,0.000432925415225327,0.0002703721693251282,0.00028177417698316276,60,0.08225280046463013,0.012019580230116844,0.031046288087964058,0.3767944574356079,0.32450827956199646,0.001284266822040081,0.13114942610263824,0.040944915264844894
61,0.004220348782837391,0.0026315401773899794,0.03904706612229347,0.04311146214604378,0.0006588016403838992,0.00046438787830993533,0.00031604344258084893,0.00040257349610328674,61,0.24575617909431458,0.050232961773872375,0.38329875469207764,0.15269990265369415,0.06579563021659851,0.01724117062985897,0.038767457008361816,0.046207886189222336
62,0.0038089551962912083,0.0074211610481143,0.0052865794859826565,0.031378667801618576,0.0006040515145286918,0.000432925415225327,0.0002703721693251282,0.00028177417698316276,62,0.23531828820705414,0.014954454265534878,0.09626761823892593,0.08540178835391998,0.08928792178630829,0.002935257274657488,0.2911762297153473,0.1846584528684616
63,0.0031288203317672014,0.010907995514571667,0.009938511066138744,0.07799028605222702,0.0008244216442108154,0.0003850364882964641,0.0006539517198689282,0.00037349516060203314,63,0.19563885033130646,0.015964806079864502,0.005389412399381399,0.10561216622591019,0.010210048407316208,0.0036481160204857588,0.6596448421478271,0.0038917744532227516
64,0.0015430004568770528,0.000586783280596137,0.002420616801828146,0.00688583729788661,0.0007020914345048368,0.00035200463025830686,0.00027215591398999095,0.0003580063348636031,64,0.008126167580485344,0.0010201993864029646,0.003846254665404558,0.009180818684399128,0.09752877801656723,0.0006992039270699024,0.8632329106330872,0.016365651041269302
65,0.0027288973797112703,0.003238575765863061,0.009162559174001217,0.019404148682951927,0.001187928719446063,0.0006682089879177511,0.0004167553852312267,0.0004046234244015068,65,0.016577426344156265,0.01423040684312582,0.010071338154375553,0.04215339198708534,0.09895407408475876,0.01472194492816925,0.7959054112434387,0.007386081386357546
66,0.0007494349265471101,0.0003356566885486245,0.0010929966811090708,0.001393139362335205,0.00044877806794829667,0.00034776097163558006,0.00026631506625562906,0.00030469693592749536,66,0.05146612599492073,0.003516289871186018,0.007340391166508198,0.021315887570381165,0.05920117720961571,0.015673529356718063,0.7969667911529541,0.044519826769828796
67,0.0024383675772696733,0.004784885793924332,0.004494162276387215,0.032403845340013504,0.0007612811750732362,0.0004022297798655927,0.0002713139110710472,0.0002987597545143217,67,0.2726519703865051,0.014504222199320793,0.1084393560886383,0.26296722888946533,0.031408000737428665,0.0024441934656351805,0.2587265074253082,0.04885842651128769
68,0.0010551573941484094,0.00045789280557073653,0.0008042813278734684,0.0009680146467871964,0.0005258331657387316,0.0003065392666030675,0.0002726509119383991,0.0003689585719257593,68,0.013684353791177273,0.17280671000480652,0.006343080662190914,0.028196929022669792,0.2576780915260315,0.03792286664247513,0.4811268448829651,0.0022411709651350975
69,0.0012668449198827147,0.0005296592134982347,0.0024850317277014256,0.007231202907860279,0.0005391460144892335,0.0003321919939480722,0.00026611684006638825,0.0003588638501241803,69,0.02381753735244274,0.004249651916325092,0.03416033089160919,0.012258481234312057,0.025413302704691887,0.0006771261105313897,0.80971360206604,0.08970990031957626
70,0.0019784453324973583,0.005332582164555788,0.004377749282866716,0.03626278415322304,0.0007944078533910215,0.00039845556602813303,0.0002673081762623042,0.0003082378243561834,70,0.0947834700345993,0.12567149102687836,0.09181711077690125,0.02407018281519413,0.0741676464676857,0.004408528096973896,0.1497698277235031,0.43531179428100586
71,0.0009491597302258015,0.0021582762710750103,0.0005157824489288032,0.003274771850556135,0.0013516530161723495,0.00098235416226089,0.00035741314059123397,0.00034969853004440665,71,0.22138680517673492,0.02884199097752571,0.04647001251578331,0.0876184031367302,0.22677825391292572,0.009372580796480179,0.3239879012107849,0.055544063448905945
72,0.0010887032840400934,0.0005126628675498068,0.004459884017705917,0.010309511795639992,0.0005281988414935768,0.00034826743649318814,0.0002671930124051869,0.0004054054734297097,72,0.16800613701343536,0.009048807434737682,0.03332572430372238,0.07677921652793884,0.15022370219230652,0.002385936677455902,0.4947511553764343,0.06547926366329193
73,0.0009491597302258015,0.0021582762710750103,0.0005157824489288032,0.003274771850556135,0.0013516530161723495,0.00098235416226089,0.00035741314059123397,0.00034969853004440665,73,0.03618955984711647,0.022326365113258362,0.017344258725643158,0.014277191832661629,0.09470199048519135,0.06659308820962906,0.7194108366966248,0.02915663830935955
74,0.0012668449198827147,0.0005296592134982347,0.0024850317277014256,0.007231202907860279,0.0005391460144892335,0.0003321919939480722,0.00026611684006638825,0.0003588638501241803,74,0.053903236985206604,0.007768504321575165,0.012364080175757408,0.02659710869193077,0.15627369284629822,0.003416836727410555,0.6864526867866516,0.05322379991412163
75,0.0017507958691567183,0.006759047508239746,0.00657190615311265,0.049244724214076996,0.000713945017196238,0.0004277800617273897,0.0002572162775322795,0.00030078893178142607,75,0.1004483699798584,0.024612346664071083,0.018064849078655243,0.4365280270576477,0.1944805085659027,0.0011827123817056417,0.14620570838451385,0.07847754657268524
76,0.0010152391623705626,0.0012021082220599055,0.000537388026714325,0.0020738127641379833,0.0020071303006261587,0.001644229399971664,0.0003465622430667281,0.0003402159782126546,76,0.31307536363601685,0.09623673558235168,0.23739896714687347,0.049442265182733536,0.1115531474351883,0.02225777506828308,0.09066587686538696,0.07936986535787582
77,0.0009501752792857587,0.0003717995423357934,0.0017855835612863302,0.0020105785224586725,0.00044854922452941537,0.00038217130349949,0.00027696340112015605,0.00031887690420262516,77,0.04798049479722977,0.08891797065734863,0.041586242616176605,0.48820289969444275,0.04690061882138252,0.057951394468545914,0.20714791119098663,0.021312419325113297
78,0.0007478857296518981,0.002222652779892087,0.005441160872578621,0.010040119290351868,0.00038646699977107346,0.0002808392164297402,0.00021600830950774252,0.0002482360287103802,78,0.1989593505859375,0.07985267788171768,0.015478791669011116,0.04447802156209946,0.07405836135149002,0.00527359452098608,0.5717495679855347,0.01014962512999773
79,0.0017507958691567183,0.006759047508239746,0.00657190615311265,0.049244724214076996,0.000713945017196238,0.0004277800617273897,0.0002572162775322795,0.00030078893178142607,79,0.7580552697181702,0.05802840366959572,0.04257507622241974,0.03877181559801102,0.0318424254655838,0.002473810687661171,0.030272621661424637,0.0379805751144886
80,0.0013808682560920715,0.0005539365811273456,0.00365772214718163,0.010417940095067024,0.0006565273506566882,0.0003536927397362888,0.000287929258774966,0.00037309425533749163,80,0.005910827778279781,0.002816372085362673,0.0007946373661980033,0.0023464250843971968,0.048620447516441345,0.0006086946814320982,0.9297494888305664,0.009153123013675213
81,0.00204471661709249,0.004399068653583527,0.002543480833992362,0.013682049699127674,0.0007882001809775829,0.0009852424263954163,0.00029617446125485003,0.00027666360256262124,81,0.153951495885849,0.009861847385764122,0.015247274190187454,0.3628484308719635,0.13518774509429932,0.0010653033386915922,0.2812166213989258,0.040621303021907806
82,0.0013808682560920715,0.0005539365811273456,0.00365772214718163,0.010417940095067024,0.0006565273506566882,0.0003536927397362888,0.000287929258774966,0.00037309425533749163,82,0.0018153265118598938,0.0006929744849912822,0.0022250704932957888,0.002172602340579033,0.007650919258594513,0.0003109874960500747,0.9474332332611084,0.037698887288570404
83,0.0009128654492087662,0.00042230109102092683,0.0008127274340949953,0.007496533449739218,0.0004741898155771196,0.0003144541406072676,0.00023843825329095125,0.0002832415630109608,83,0.028440000489354134,0.006571293342858553,0.00924499798566103,0.006527390796691179,0.03082241490483284,0.7952801585197449,0.11276034265756607,0.01035346183925867
84,0.0009426267934031785,0.0017490633763372898,0.0052939895540475845,0.006389853078871965,0.00042911412310786545,0.0002858221414498985,0.00022204217384569347,0.0002670595422387123,84,0.002695614006370306,0.00038938468787819147,0.0020079314708709717,0.0028310054913163185,0.0037137209437787533,0.00027849970501847565,0.9858614206314087,0.0022223785053938627
85,0.0014729545218870044,0.0012330919271335006,0.0008873892948031425,0.005367736332118511,0.0008115139789879322,0.0005202880711294711,0.0003498989681247622,0.00030796817736700177,85,0.028405873104929924,0.01241348683834076,0.002447008853778243,0.06333332508802414,0.05377201363444328,0.008247384801506996,0.8280750513076782,0.003305870108306408
86,0.0007703835144639015,0.00034072628477588296,0.0006364070577546954,0.006839552894234657,0.00042827354627661407,0.000277938466751948,0.00022328368504531682,0.00024278543423861265,86,0.020435880869627,0.009633325040340424,0.00805400125682354,0.03665289282798767,0.17316709458827972,0.005619457457214594,0.7339492440223694,0.012488136067986488
87,0.0013568223221227527,0.000584448513109237,0.0026913555338978767,0.006738596595823765,0.000634428346529603,0.0003585100930649787,0.00027497747214511037,0.00036862638080492616,87,0.06462419778108597,0.006269208155572414,0.014602746814489365,0.0635041818022728,0.034185219556093216,0.0034649684093892574,0.7896892428398132,0.023660290986299515
88,0.0009052170789800584,0.0019633155316114426,0.00637977896258235,0.00794232077896595,0.0004023892979603261,0.0002736616297625005,0.00022170940064825118,0.00029218095005489886,88,0.18463456630706787,0.04249902814626694,0.05785186216235161,0.03158972039818764,0.051427870988845825,0.026843272149562836,0.5161217451095581,0.08903193473815918
