path,prompt,img_amusement,img_awe,img_contentment,img_excitement,img_anger,img_disgust,img_fear,img_sadness,text_amusement,text_surprise,text_joy,text_excitement,text_anger,text_disgust,text_fear,text_sadness
diffusiondb_images_2m_random_1k/10.png,"close up of photo of Jimmy Hendrix bobble head holding a guitar on table top with fairy lights in the background, thin dof, soft lighting, realistic, swirly bokeh",0.9207141995429993,0.023335663601756096,0.02269366756081581,0.007801408413797617,0.001710905460640788,0.0006262545357458293,0.017614806070923805,0.005502983462065458,0.0021121797617524862,0.003177710110321641,0.003387137781828642,0.006444037891924381,0.0004217633977532387,0.000291661883238703,0.00025815924163907766,0.0002945799787994474
diffusiondb_images_2m_random_1k/11.png,Mount Rushmore is halfway through being renovated by the apes from Planet of the Apes,0.0814235582947731,0.012424347922205925,0.005269496701657772,0.014416627585887909,0.016339994966983795,0.0008531538187526166,0.8415261507034302,0.027746690437197685,0.000470683939056471,0.000651784532237798,0.0003931923129130155,0.0016042435308918357,0.0007658690446987748,0.0004506603872869164,0.00029602032736875117,0.000382324360543862
diffusiondb_images_2m_random_1k/12.png,"Manuel Valls extremely detailed, french nouveau, alphonse mucha",0.23897701501846313,0.040962476283311844,0.13450154662132263,0.09614341706037521,0.08793231099843979,0.008422519080340862,0.2403871864080429,0.15267348289489746,0.0009965421631932259,0.002834967104718089,0.00044532600441016257,0.012679990381002426,0.0006813395884819329,0.0003144274523947388,0.00025146931875497103,0.00030402839183807373
diffusiondb_images_2m_random_1k/13.png,"“autobot latte foam art, high end photography”",0.17075654864311218,0.050286490470170975,0.5249025225639343,0.027957100421190262,0.021257061511278152,0.15418681502342224,0.020666830241680145,0.029986660927534103,0.001258468022570014,0.0005506586167030036,0.0005506800953298807,0.0011849395232275128,0.0007948262500576675,0.0003657529887277633,0.00028339526033960283,0.00030217779567465186
diffusiondb_images_2m_random_1k/14.png,"lalisa manobal, extremely detailed, french noveau, alphonse mucha",0.2781405448913574,0.07535232603549957,0.1686609387397766,0.037331704050302505,0.03444642573595047,0.04219026863574982,0.3073168992996216,0.056561004370450974,0.0009820327395573258,0.002323142485693097,0.00040504446951672435,0.006216901354491711,0.000710485503077507,0.0003580935299396515,0.0002601380692794919,0.0003196926845703274
diffusiondb_images_2m_random_1k/15.png,"a red neon sign with the word hatica on a new york wall, hyper realistic",0.7221678495407104,0.0511331632733345,0.03699102997779846,0.04461027309298515,0.04273689538240433,0.049420248717069626,0.027489110827445984,0.025451447814702988,0.0007559925434179604,0.00216115964576602,0.0008313067373819649,0.06319886445999146,0.0003819014527834952,0.0002777297340799123,0.00032244817703031003,0.00023294611310120672
diffusiondb_images_2m_random_1k/16.png,A masterpiece head and shoulders portrait of Elle Fanning trapped in a coffin by William Adolphe Bouguereau and Junji Ito,0.0019051728304475546,0.010013389401137829,0.015810735523700714,0.0017102159326896071,0.016830826178193092,0.00492262514308095,0.5035427808761597,0.44526422023773193,0.0010272087529301643,0.0020945467986166477,0.004281325731426477,0.015988068655133247,0.0005128441844135523,0.0002947243629023433,0.00023989354667719454,0.00026881095254793763
diffusiondb_images_2m_random_1k/17.png,"a high quality portrait of Lucy Alexis Liu smiling as a pirate in a cyberpunk cyberpunk cyberpunk cafe, realism, 8k, award winning photo",0.15012986958026886,0.01158521231263876,0.015800543129444122,0.713157057762146,0.04134683310985565,0.0026074321940541267,0.029809359461069107,0.03556370362639427,0.003919030074030161,0.0028879945166409016,0.05759773030877113,0.020383791998028755,0.0006638542399741709,0.00028776872204616666,0.00024922587908804417,0.0002903016866184771
diffusiondb_images_2m_random_1k/18.png,kawaii high chair,0.4878043830394745,0.03789043053984642,0.23936796188354492,0.08325965702533722,0.02097129262983799,0.02610337734222412,0.030567778274416924,0.07403510808944702,0.38376447558403015,0.0016234415816143155,0.036757975816726685,0.029782267287373543,0.0009108406957238913,0.00044455958413891494,0.00033315521432086825,0.0002708262181840837
diffusiondb_images_2m_random_1k/19.png,Gollum in adidas tracksuit eats watermelon trail cam,0.09358727931976318,0.08309467881917953,0.1829865723848343,0.2952101528644562,0.022196441888809204,0.03463013097643852,0.2645741105079651,0.023720676079392433,0.0007707477197982371,0.0004815927823074162,0.0007370667299255729,0.00115647679194808,0.0007124341209419072,0.0003391334612388164,0.00026659705326892436,0.00035762038896791637
diffusiondb_images_2m_random_1k/20.png,"Alex Jones as the Penguin Man in the movie Batman Returns 1992, still, high quality, close up",0.009633539244532585,0.004253488965332508,0.03421158716082573,0.06006728857755661,0.17151394486427307,0.0005137887201271951,0.05411197245121002,0.6656943559646606,0.0015977503499016166,0.001269256230443716,0.004693544935435057,0.018483806401491165,0.0006779048126190901,0.00031979632331058383,0.00030435610096901655,0.0003133561403956264
diffusiondb_images_2m_random_1k/21.png,view of a house from the street. style: retro futurism,0.011110834777355194,0.008878357708454132,0.014005672186613083,0.002360821468755603,0.01602279767394066,0.011605585925281048,0.22759515047073364,0.7084208130836487,0.0016280249692499638,0.0036129343789070845,0.005387152079492807,0.01843028888106346,0.00038781759212724864,0.0002788983110804111,0.00024965990451164544,0.00028706828015856445
diffusiondb_images_2m_random_1k/22.png,"a shiba inu surfboarding a giant wave, looking heckin cool and stylish, doing a sweet trick",0.014617633074522018,0.009746920317411423,0.014637310057878494,0.9535049796104431,0.004732485394924879,0.00029756687581539154,0.0008971767383627594,0.0015658370684832335,0.008925219997763634,0.014798770658671856,0.14811068773269653,0.19938386976718903,0.0006004708702675998,0.00034227402647957206,0.0002446898724883795,0.00028323722654022276
diffusiondb_images_2m_random_1k/23.png,cat,0.09834951907396317,0.013805064372718334,0.41314777731895447,0.008295971900224686,0.3498881459236145,0.005290326662361622,0.010420221835374832,0.10080292075872421,0.0008497616508975625,0.0006167014362290502,0.000990991247817874,0.0014802725054323673,0.0008391396258957684,0.00034423419856466353,0.00057598965940997,0.0020048802252858877
diffusiondb_images_2m_random_1k/24.png,"An epic fantastic realism comic book style painting of the most beautiful flowers launched into space, perfect shiny silver iridescent dichroic spheres, bouquets, fisheye lens, unreal 5, DAZ, hyperrealistic, octane render, dynamic lighting",0.13756385445594788,0.650341272354126,0.05693770572543144,0.021584631875157356,0.007221669889986515,0.0806957334280014,0.02229820378124714,0.023357022553682327,0.0010144409025087953,0.013116671703755856,0.038353003561496735,0.11319509893655777,0.0004125355335418135,0.0005180552834644914,0.00026456936029717326,0.00028032748377881944
diffusiondb_images_2m_random_1k/25.png,"a very large and scary skeleton with very soft and luminous colors dances in an apocalyptic landscape with steamer and smoke under the moon in twilight, darkart, hyperdetailed, hyperealistic, cinematography, 8k, Artstation, Deviantart, very beautiful",0.025896219536662102,0.9157834053039551,0.003527458757162094,0.00037916447035968304,0.03394409641623497,0.00116219453047961,0.01621255837380886,0.003094874555245042,0.006132535636425018,0.021673811599612236,0.01584003120660782,0.09568135440349579,0.0011603997554630041,0.003851933404803276,0.7326819896697998,0.0005325642414391041
diffusiondb_images_2m_random_1k/26.png,"Renaissance painting of the Last Supper by Leonardo da Vinci, gay Jesus Christ and the twink apostles during Pride Month",0.22622528672218323,0.1310078650712967,0.14632168412208557,0.032157767564058304,0.014230674132704735,0.025941921398043633,0.051027122884988785,0.37308767437934875,0.001252485322766006,0.0022659138776361942,0.019092591479420662,0.06120298057794571,0.0006216677138581872,0.0003081914037466049,0.00023434754984918982,0.00034277624217793345
diffusiondb_images_2m_random_1k/27.png," brawl crowd parliament guys wearing suit fight each others, hyperdetailed, aerial view",0.2078811079263687,0.014270429499447346,0.005408233497291803,0.019331958144903183,0.01492247823625803,0.47381508350372314,0.22489388287067413,0.03947678580880165,0.01128660049289465,0.009714249521493912,0.005336177069693804,0.044452834874391556,0.0008651920361444354,0.0004044926608912647,0.0003340476250741631,0.0003532920381985605
diffusiondb_images_2m_random_1k/28.png,comic illustration. drawing of plushy monsters having a pillow fight by bill watterson,0.6575677990913391,0.009799828752875328,0.008438700810074806,0.032998982816934586,0.10496870428323746,0.037914518266916275,0.1288672536611557,0.019444257020950317,0.0016544966492801905,0.0016522163059562445,0.007381737232208252,0.009021908044815063,0.0003916445130016655,0.0006087311776354909,0.001305798185057938,0.00032020057551562786
diffusiondb_images_2m_random_1k/29.png,"“homer simpson as a gigantic humanoid battle mecha, Jaeger, 3d render, digital art”",0.7098268866539001,0.008314758539199829,0.005679833237081766,0.039461903274059296,0.01210516132414341,0.0030537366401404142,0.21801693737506866,0.0035406758543103933,0.0009443617309443653,0.0014349655248224735,0.00048599892761558294,0.0015941520687192678,0.0006248715799301863,0.00030055674142204225,0.0002601455198600888,0.0002956051903311163
diffusiondb_images_2m_random_1k/30.png,"an octopus transcending itself, dramatic lighting, underwater",0.011592233553528786,0.013034667819738388,0.003103263908997178,0.004487229976803064,0.07184502482414246,0.26137009263038635,0.6242849826812744,0.01028243638575077,0.0017473123734816909,0.040481600910425186,0.00659544300287962,0.07684335857629776,0.0012567909434437752,0.012297560460865498,0.020697494968771935,0.0005245018401183188
diffusiondb_images_2m_random_1k/31.png,"Warhammer40k, grimdark, digital art, highly detailed",0.01878494769334793,0.004358731210231781,0.0023478881921619177,0.008074223063886166,0.1298677623271942,0.01284350361675024,0.807963490486145,0.015759477391839027,0.0007276803953573108,0.0008234131382778287,0.00037881932803429663,0.006719525437802076,0.0005026832805015147,0.000320975377690047,0.00024861309793777764,0.0002446383296046406
diffusiondb_images_2m_random_1k/32.png,"A Dungeons and Dragons young, beautiful teenager girl with long, white hair, dressed like a princess, face close up, official media, beautiful, detailed, high quality, 4K, epic, trending on artstation and behance",0.05115591362118721,0.036737024784088135,0.009997461922466755,0.020962094888091087,0.025161538273096085,0.0018618068424984813,0.8368238210678101,0.017300335690379143,0.0010601574322208762,0.0017388410633429885,0.02468114346265793,0.026032065972685814,0.0008611085941083729,0.00040044670458883047,0.00026271730894222856,0.0003439284337218851
diffusiondb_images_2m_random_1k/33.png,a dinosaur running in a desert chased by flying unicorns,0.14598505198955536,0.06988425552845001,0.023983104154467583,0.323517382144928,0.04543241858482361,0.009023132734000683,0.3717537224292755,0.010420911014080048,0.0015518085565418005,0.017328491434454918,0.0007686503231525421,0.012461008504033089,0.0007737866835668683,0.01214206125587225,0.03781493753194809,0.0007090410217642784
diffusiondb_images_2m_random_1k/34.png,found accidental 1990s polaroid of hands,0.10701045393943787,0.024036329239606857,0.013073795475065708,0.017757941037416458,0.0798460990190506,0.08936762809753418,0.657619059085846,0.011288607493042946,0.000554993050172925,0.051625244319438934,0.0003386020252946764,0.0006297559011727571,0.0003999688779003918,0.0004777493013534695,0.0005045864381827414,0.0009433355880901217
diffusiondb_images_2m_random_1k/35.png,"snoop dogg smoking weed, the smoke is full of galaxies and nebulae, snoop dogg is wearing sunglasses, behind him is a colorful universe, hyperrealistic, unreal engine, high quality",0.268003910779953,0.007242115680128336,0.011169690638780594,0.5390865802764893,0.08691752701997757,0.0008084358996711671,0.08071202784776688,0.006059725768864155,0.0034894696436822414,0.004179277922958136,0.004418894182890654,0.013521465472877026,0.009844988584518433,0.00829852931201458,0.0009252359159290791,0.00041436863830313087
diffusiondb_images_2m_random_1k/36.png,"a woman with black hair pixie cut in shorts with suspenders drawn by rembrandt, norman rockwell, frank frazetta, peter paul rubens, alphonse mucha, gustav klimt 4k, unreal 5, DAZ, french noveau, octane render, hyperrealistic",0.03581860288977623,0.009380875155329704,0.23774375021457672,0.025369858369231224,0.010100479237735271,0.0007884924998506904,0.04542117565870285,0.6353768110275269,0.001090344274416566,0.0009337923838756979,0.001011188724078238,0.0017100052209571004,0.0013207418378442526,0.00046321138506755233,0.0002850316232070327,0.00036770119913853705
diffusiondb_images_2m_random_1k/37.png,"Whipped cream sculpture of 3 drunk men ,in the style of Stanley Spencer, made entirely from creamy whipped cream",0.1305617243051529,0.08406490087509155,0.07314209640026093,0.04788040369749069,0.07324859499931335,0.1284410059452057,0.30232030153274536,0.16034097969532013,0.001037843176163733,0.0003147574025206268,0.003769639180973172,0.005988388322293758,0.00043309919419698417,0.0008803545497357845,0.00022324302699416876,0.00035764320637099445
diffusiondb_images_2m_random_1k/38.png,a cartoon of a tuxedo cat and a fat gray striped cat in a wrestling ring,0.03534373641014099,0.0025156019255518913,0.006019392516463995,0.010918859392404556,0.16170711815357208,0.00525530194863677,0.6648426651954651,0.11339733004570007,0.010817606933414936,0.009202206507325172,0.008347481489181519,0.018685780465602875,0.0006115620490163565,0.0004598147061187774,0.0003772595664486289,0.00032302047475241125
diffusiondb_images_2m_random_1k/39.png,"80s CRT Tv in Gold Red White and Blue Ornate Glass Lamp with Gold futuristic Wings, Lightening around the VHS and VCR, levitating above the ground, highly detailed, intricate 8bits armor, golden ratio, symmetry",0.5654776096343994,0.12606409192085266,0.03319544717669487,0.011615960858762264,0.011414761655032635,0.04186471551656723,0.1405721753835678,0.06979517638683319,0.0009122320916503668,0.0017987696919590235,0.0008410215377807617,0.005526307970285416,0.0008701605256646872,0.0007957409252412617,0.0017855002079159021,0.0003647160774562508
diffusiondb_images_2m_random_1k/40.png,"Manuel Valls extremely detailed, eating a tacos",0.09328628331422806,0.0897379145026207,0.2311856746673584,0.15536099672317505,0.04658954590559006,0.17390131950378418,0.034372106194496155,0.175566166639328,0.004059505183249712,0.0026446557603776455,0.0219575148075819,0.018767142668366432,0.0008957308600656688,0.0004119629447814077,0.0002505223674234003,0.0003920503659173846
diffusiondb_images_2m_random_1k/41.png,kawaii high chair design,0.2816617786884308,0.024381443858146667,0.44683119654655457,0.041433244943618774,0.007361642085015774,0.04034990072250366,0.04286104440689087,0.11511971056461334,0.29672375321388245,0.0021508028730750084,0.025864876806735992,0.036558859050273895,0.000541640562005341,0.00036403973354026675,0.0002613988472148776,0.00024410709738731384
diffusiondb_images_2m_random_1k/42.png,A guy with black bangs over his eyes sits at a bus stop in winter and talks to a 14-year-old girl with two puffy red ponytails wearing beige shorts and a red T-shirt with USSR written on it,0.5228303670883179,0.006725578103214502,0.1383320689201355,0.1150701493024826,0.005529685411602259,0.0006292932666838169,0.0033135090488940477,0.20756930112838745,0.00307643273845315,0.0012690562289208174,0.000507199321873486,0.0005455526988953352,0.006574459373950958,0.0015667597763240337,0.000384926242986694,0.000534595048520714
diffusiondb_images_2m_random_1k/43.png,"A masterpiece oil painting of a girl trapped in a car in the dark woods, the only light visible is the light from the car",0.008772882632911205,0.0025121525395661592,0.002762162359431386,0.005566516425460577,0.03966058790683746,0.0034462930634617805,0.9102341532707214,0.027045223861932755,0.001935035572387278,0.004863083828240633,0.005912937689572573,0.01697194017469883,0.0004588252049870789,0.0006284263217821717,0.000728848681319505,0.0009835459059104323
diffusiondb_images_2m_random_1k/44.png,"a well endowed suburban mom shooting a handgun at giant squirrels in her front yard, high quality, photo,",0.13530924916267395,0.0075189643539488316,0.24905820190906525,0.5013472437858582,0.08955863118171692,0.0016735121607780457,0.0034539075568318367,0.012080371379852295,0.002123552141711116,0.004087487235665321,0.00331719103269279,0.00863978173583746,0.0014361076755449176,0.0011223589535802603,0.001662757946178317,0.00039981582085601985
diffusiondb_images_2m_random_1k/45.png,"“special x-wing, design based on the imperial tie fighter, 3d render, digital art”",0.16138119995594025,0.14156870543956757,0.029501648619771004,0.035277336835861206,0.026818102225661278,0.12427158653736115,0.3282428979873657,0.15293848514556885,0.00046313920756801963,0.00048558329581283033,0.0003525131905917078,0.0015344219282269478,0.00036945223109796643,0.000269329670118168,0.0002399411314399913,0.0002471885527484119
diffusiondb_images_2m_random_1k/46.png,highly detailed cyberpunk tallinn old town street view by zubkov and beeple,0.1933259218931198,0.0673818290233612,0.036259450018405914,0.11585032939910889,0.09679590165615082,0.15694251656532288,0.1668882817029953,0.16655580699443817,0.0019692115020006895,0.005901054944843054,0.0018914092797785997,0.017539458349347115,0.0004937769845128059,0.0003651619190350175,0.00047031574649736285,0.0003085356729570776
diffusiondb_images_2m_random_1k/47.png,"An epic fantastic ultrarealism comic book style portrait painting of a female cyber armor airforce by artgerm,  black and blue silver color armor, cyberpunk feel raining at tokyo rooftop, Concept world Art,  unreal 5, DAZ, 8k, hyperrealistic, octane render, cosplay, RPG portrait, dramatic lighting, rim lights",0.04608219489455223,0.004568866454064846,0.0012523720506578684,0.056739021092653275,0.03245026618242264,0.00153576850425452,0.8544212579727173,0.0029502364341169596,0.0032653426751494408,0.01934508979320526,0.033795639872550964,0.18961584568023682,0.0006605723756365478,0.0007854166906327009,0.0005339826457202435,0.000390475062886253
diffusiondb_images_2m_random_1k/48.png,a shiba inu scuba diving among the dolphins,0.15170864760875702,0.04434286803007126,0.23553918302059174,0.3331267833709717,0.18434756994247437,0.013220220804214478,0.031253840774297714,0.006460862699896097,0.004096935968846083,0.0051554422825574875,0.03457524999976158,0.05894291028380394,0.0003917941066902131,0.00032688360079191625,0.000911385053768754,0.00032967556035146117
diffusiondb_images_2m_random_1k/49.png,"A Dungeons and Dragons young, silver-haired man, dressed like an adventurer, full shot by Artgerm and Durand, wallpaper, official media, beautiful, detailed, high quality, 4K, epic, trending on artstation and behance",0.028761394321918488,0.023121805861592293,0.0072500319220125675,0.030701231211423874,0.26559874415397644,0.012721235863864422,0.6072925329208374,0.024552958086133003,0.0034472437109798193,0.003326445585116744,0.014745901338756084,0.037012021988630295,0.0008536961395293474,0.00035073101753368974,0.00030236251768656075,0.00031602359376847744
diffusiondb_images_2m_random_1k/50.png,polaroid street photo teared and glued with tape,0.015957584604620934,0.0481882207095623,0.029777346178889275,0.0135652469471097,0.05691850930452347,0.48874494433403015,0.12678687274456024,0.2200612723827362,0.0006047814385965466,0.0002844957052730024,0.00027931263321079314,0.0003576016169972718,0.0010822734329849482,0.0010514335008338094,0.0003416949766688049,0.000303110369713977
diffusiondb_images_2m_random_1k/51.png,beautiful art for a 2d side scroller game set in an underwater fallout survival base with lots of colorful coral inspired by night in the woods,0.5233233571052551,0.21390478312969208,0.01661684177815914,0.13390310108661652,0.054605260491371155,0.008761333301663399,0.042231544852256775,0.00665365532040596,0.001766748959198594,0.0019361518789082766,0.01134356576949358,0.024306759238243103,0.0004299101128708571,0.00037825998151674867,0.0002645653148647398,0.00035531731555238366
diffusiondb_images_2m_random_1k/52.png,Retro Futuristic Sneakers in the color of Instagram,0.2055925577878952,0.03699782118201256,0.051662757992744446,0.07976505160331726,0.042826097458601,0.051082365214824677,0.22398869693279266,0.30808475613594055,0.000812290410976857,0.001270429464057088,0.008203278295695782,0.031925298273563385,0.0005285385414026678,0.00032545538851991296,0.00026843472733162344,0.0003062208998017013
diffusiondb_images_2m_random_1k/53.png,"big spaceship flying over city, ground view, highly detailed, epic, render, unreal engine, cyberpunk style",0.14815151691436768,0.7563753724098206,0.017273148521780968,0.012602679431438446,0.009555937722325325,0.004174918867647648,0.030128302052617073,0.021738238632678986,0.001964228693395853,0.021281206980347633,0.004460387863218784,0.12154120951890945,0.000548851559869945,0.0004174612113274634,0.00039560007280670106,0.0002890646574087441
diffusiondb_images_2m_random_1k/54.png,"a woman with black hair pixie cut in shorts with suspenders drawn by rembrandt, norman rockwell, frank frazetta, peter paul rubens, alphonse mucha, gustav klimt 4k, unreal 5, DAZ, french noveau, octane render, hyperrealistic",0.003788864705711603,0.003772950731217861,0.04652116447687149,0.004623820539563894,0.008892898447811604,0.012450085952877998,0.5873549580574036,0.3325952887535095,0.001090344274416566,0.0009337923838756979,0.001011188724078238,0.0017100052209571004,0.0013207418378442526,0.00046321138506755233,0.0002850316232070327,0.00036770119913853705
diffusiondb_images_2m_random_1k/55.png,Gollum and Gendalf in adidas tracksuit eats pizza trail cam,0.7722534537315369,0.003882850520312786,0.10481279343366623,0.019468123093247414,0.013718949630856514,0.04938323795795441,0.02576352097094059,0.010717014782130718,0.0013273900840431452,0.0005650006933137774,0.0021606506779789925,0.0025550213176757097,0.0008426475105807185,0.00037597084883600473,0.0002629583759699017,0.0004083563981112093
diffusiondb_images_2m_random_1k/56.png,view of a house from the street. wood accent. style: retro futurism,0.028205832466483116,0.2842577397823334,0.09841055423021317,0.007390674669295549,0.010639907792210579,0.07212093472480774,0.11064223945140839,0.3883320987224579,0.0018469354836270213,0.0015172231942415237,0.005116139072924852,0.014874286018311977,0.00043394119711592793,0.0003044896002393216,0.00024115781707223505,0.00026517745573073626
diffusiondb_images_2m_random_1k/57.png,A masterpiece head and shoulders portrait of Elle Fanning by Mariusz Lewandowski,0.09008847922086716,0.028081055730581284,0.040989745408296585,0.02093314379453659,0.18550024926662445,0.005820801015943289,0.44127100706100464,0.1873154640197754,0.0008162896265275776,0.0015226005343720317,0.007840128615498543,0.02101113833487034,0.00045929936459288,0.00027701491490006447,0.000228505814447999,0.00025017865118570626
diffusiondb_images_2m_random_1k/58.png,"cyberpunk man with a brain computer interface, hyperrealistic, colorful, 8k, award winning photo",0.11280948668718338,0.02823871746659279,0.05788829177618027,0.07129150629043579,0.10721517354249954,0.0146219776943326,0.5861947536468506,0.021740170195698738,0.0020573304500430822,0.0013810344971716404,0.009513809345662594,0.028373118489980698,0.000881458749063313,0.00037577643524855375,0.0002863835252355784,0.0003126268566120416
diffusiondb_images_2m_random_1k/59.png,"“futuristic ice cream burger, high end food photography”",0.4844723641872406,0.04624910280108452,0.2884594202041626,0.043811921030282974,0.0048318589106202126,0.0724322721362114,0.04860534518957138,0.011137719266116619,0.001919561647810042,0.0016805281629785895,0.0051741329953074455,0.013622930273413658,0.0008236544672399759,0.0004043490916956216,0.00028880516765639186,0.0003960640460718423
diffusiondb_images_2m_random_1k/60.png,kawaii baby bouncer,0.8406645059585571,0.004980358760803938,0.035270050168037415,0.11102230846881866,0.0011992487125098705,0.0013141928939148784,0.0018916565459221601,0.003657587571069598,0.3983924984931946,0.002468114485964179,0.057892829179763794,0.039863988757133484,0.0011049285531044006,0.0004382182960398495,0.00039816851494833827,0.00033749049180187285
diffusiondb_images_2m_random_1k/61.png,"Moonflower and Roses,old manuscrit, encyclopedia illustrations",0.5198262333869934,0.08013535290956497,0.3470352590084076,0.001895928755402565,0.0013521051732823253,0.012476114556193352,0.021587764844298363,0.015691233798861504,0.000663838698528707,0.0008471677429042757,0.0013276219833642244,0.004164278507232666,0.00040020898450165987,0.0002727322862483561,0.000263431400526315,0.0003352849162183702
diffusiondb_images_2m_random_1k/62.png,"Alex Jones with black hair pixie cut in shorts with suspenders drawn by rembrandt, norman rockwell, frank frazetta, peter paul rubens, alphonse mucha, gustav klimt 4k, unreal 5, DAZ, french noveau, octane render, hyperrealistic",0.0016627301229164004,0.00034432168467901647,0.0014291799161583185,0.0024471906945109367,0.004159373231232166,0.004154336638748646,0.9476323127746582,0.038170646876096725,0.0009386171586811543,0.0009748975862748921,0.0009846690809354186,0.0017135638045147061,0.0010694905649870634,0.00042433696216903627,0.00029955379432067275,0.00038953646435402334
diffusiondb_images_2m_random_1k/63.png,found accidental 1990s polaroid closeup of hand,0.025024525821208954,0.02508551999926567,0.043365828692913055,0.02638685144484043,0.15564239025115967,0.11603870987892151,0.42184239625930786,0.18661370873451233,0.00045235641300678253,0.049779538065195084,0.000322401465382427,0.00050028768600896,0.00036826333962380886,0.0004260069690644741,0.00043764550355263054,0.0009454443352296948
