path,prompt,img_amusement,img_awe,img_contentment,img_excitement,img_anger,img_disgust,img_fear,img_sadness,text_amusement,text_surprise,text_joy,text_excitement,text_anger,text_disgust,text_fear,text_sadness,text_admiration,text_annoyance,text_approval,text_caring,text_confusion,text_curiosity,text_desire,text_disappointment,text_disapproval,text_embarrassment,text_gratitude,text_grief,text_love,text_nervousness,text_optimism,text_pride,text_realization,text_relief,text_remorse
diffusiondb_images_2m_random_10k/14.png,"Anime art of beautiful Hatsune miku with beautiful legs by artgerm, rossdraws, magali villeneuve, Gil Elvgren, Alberto Vargas, Earl Moran, Art Frahm, Enoch Bolles, symmetrical shoulders, Makoto Shinkai",0.6141239404678345,0.006835693959146738,0.02469080314040184,0.2773111164569855,0.0028164894320070744,0.004843201022595167,0.05870562419295311,0.010673130862414837,0.0013301754370331764,0.0012472299858927727,0.0080534927546978,0.010570823214948177,0.00046855848631821573,0.0005734006990678608,0.00024196022422984242,0.0003185202367603779,0.968799352645874,0.0006295398343354464,0.06639127433300018,0.000367350789019838,0.0004394877178128809,0.0002648479712661356,0.00030985893681645393,0.0004223423602525145,0.00048339314525946975,0.00036325433757156134,0.000694545335136354,0.00023765407968312502,0.03481758385896683,0.00023369623522739857,0.0005803037784062326,0.001255534589290619,0.00324864755384624,0.0002740366035141051,0.00024475427926518023
diffusiondb_images_2m_random_10k/15.png, hibiki from Symphogear key visual official media highly detailed of nendoroid eyes kawaii chibi eye of providence Lain uwu Luminism Tomas Sanchez surrealism Simon Stålenhag,0.5111253261566162,0.006114770658314228,0.0015488163335248828,0.06763110309839249,0.012717940844595432,0.0019996988121420145,0.39828771352767944,0.0005746812676079571,0.010402156971395016,0.0015820121625438333,0.0033601659815758467,0.009889982640743256,0.0006997137679718435,0.0003911967796739191,0.00038768822560086846,0.0004282533482182771,0.014761261641979218,0.001820068689994514,0.0725216194987297,0.0003205866669304669,0.0009064530022442341,0.0004666592285502702,0.00028941294294781983,0.0004704455495811999,0.0008129602065309882,0.00048189243534579873,0.00030453113140538335,0.0002295944868819788,0.00045218286686576903,0.0002652978291735053,0.0005574317183345556,0.0004163087287452072,0.003334048902615905,0.0002646594075486064,0.0002398210490355268
diffusiondb_images_2m_random_10k/16.png,"Anime art of beautiful Hatsune miku with beautiful legs by artgerm, rossdraws, magali villeneuve, Gil Elvgren, Alberto Vargas, Earl Moran, Art Frahm, Enoch Bolles, symmetrical shoulders, short sumer skirt",0.31801438331604004,0.01133978832513094,0.010471532121300697,0.3767358958721161,0.03568055108189583,0.011015181429684162,0.22697913646697998,0.0097635043784976,0.0012357791420072317,0.0011653911788016558,0.007083243224769831,0.009395314380526543,0.0004660171107389033,0.0005657874862663448,0.00024138856679201126,0.00031450242386199534,0.9681135416030884,0.0006417949334718287,0.06458365172147751,0.0003559172328095883,0.0004451074346434325,0.00026597100077196956,0.00030980873270891607,0.00040069338865578175,0.00048639404121786356,0.0003560582408681512,0.0006310175522230566,0.00023960233374964446,0.030057789757847786,0.00023528271412942559,0.0005704127834178507,0.0011416967026889324,0.0029196562245488167,0.0002750474668573588,0.0002458460221532732
diffusiondb_images_2m_random_10k/17.png,red squirrel wearing a green jacket,0.22613085806369781,0.1311740279197693,0.39659833908081055,0.03650277480483055,0.08558196574449539,0.04599269852042198,0.03965046629309654,0.0383688323199749,0.0009409886552020907,0.0013745060423389077,0.001117870444431901,0.004662760999053717,0.000809036719147116,0.000617729383520782,0.000493003346491605,0.0003314176283311099,0.001839763019233942,0.0023600750137120485,0.0018255128525197506,0.00031251090695150197,0.0004833295533899218,0.0003986274532508105,0.0002783261297736317,0.0006121784681454301,0.0007389881648123264,0.0006182777578942478,0.00031100164051167667,0.0003056745626963675,0.0003698997898027301,0.00031653736368753016,0.0003489720111247152,0.0004221103445161134,0.0020612492226064205,0.0002785366668831557,0.0003036659909412265
diffusiondb_images_2m_random_10k/18.png,"a cozy watercolor painting of a pretty french girl with dark hair, wearing an oversized sweater, cuddled up by a windowsill making eye contact with the viewer, holding a mug of hot tea covering her lower face. In the style of ilya kuvshinov, dramatic lighting, fantasy, intricate, elegant, highly detailed, lifelike, photorealistic, digital painting, bokeh, HDR, high resolution, artstation, concept art, smooth, sharp focus, art by Krenz Cushart and Albert Aublet",0.0619860514998436,0.014099321328103542,0.3233396112918854,0.05851888656616211,0.04638662934303284,0.0032881353981792927,0.06499990075826645,0.4273814558982849,0.006959144026041031,0.002080119214951992,0.03982588276267052,0.029142701998353004,0.0009986041113734245,0.0007747156196273863,0.0003299113886896521,0.00037967402022331953,0.5098087787628174,0.0026548111345618963,0.03708696365356445,0.0010502897202968597,0.0008266446529887617,0.0004286619951017201,0.0005618079449050128,0.0006255034822970629,0.000823681999463588,0.0004832028644159436,0.0003939582675229758,0.0002706625673454255,0.014030435122549534,0.000263270951109007,0.0008907243609428406,0.0007184082642197609,0.007909659296274185,0.00025056631420738995,0.00026385998353362083
diffusiondb_images_2m_random_10k/19.png,"Ellie as Jedi Master Obi-Wan Kenobi holding a pink lightsaber, digital portrait by Greg Rutkowski, intricate, sharp focus, cinematic, epic, artstation",0.15804721415042877,0.26790136098861694,0.07089179754257202,0.38984039425849915,0.017699774354696274,0.005285549908876419,0.05113433301448822,0.0391995869576931,0.0012995320139452815,0.0019360956503078341,0.0017660788726061583,0.00424047140404582,0.00085880933329463,0.00030116370180621743,0.00028982324874959886,0.00041893962770700455,0.02356651984155178,0.0013290800852701068,0.02121548540890217,0.0003890771768055856,0.0008905266295187175,0.00047117596841417253,0.00033103174064308405,0.00044971093302592635,0.0005351004656404257,0.0004275028477422893,0.00047716748667880893,0.00023367484391201288,0.0010034192819148302,0.00025307576288469136,0.0005538373370654881,0.0004044099769089371,0.007990148849785328,0.00025282351998612285,0.000252506259130314
diffusiondb_images_2m_random_10k/20.png,"a dreamy painting of a pretty french girl with dark hair, wearing an oversized sweater, cuddled up by a windowsill making eye contact with the viewer, holding a mug of hot tea covering her lower face. In the style of ilya kuvshinov, elegant, highly detailed, photorealistic, digital painting, bokeh, HDR, high resolution, artstation, concept art, smooth",0.1401701420545578,0.008211614564061165,0.6927697658538818,0.06682774424552917,0.012248292565345764,0.0015980162424966693,0.008731535635888577,0.06944283843040466,0.011301466263830662,0.0057639372535049915,0.03595958277583122,0.054393503814935684,0.0007461316999979317,0.0007011299021542072,0.0003123435308225453,0.0003242410602979362,0.3716348707675934,0.0021789746824651957,0.02388680726289749,0.0008206770289689302,0.0007097728666849434,0.0004167246224824339,0.0004567282448988408,0.000541681598406285,0.0005625804187729955,0.0004584452835842967,0.0003145869995933026,0.0002411465538898483,0.008568212389945984,0.000248202180955559,0.001355568878352642,0.0003990076656918973,0.008967511355876923,0.00023939636594150215,0.00024095166008919477
diffusiondb_images_2m_random_10k/21.png,"Ellie from the Last of Us as Jedi Master Obi-Wan Kenobi, from Star Wars Revenge of the Sith, holding a pink lightsaber, digital portrait by Greg Rutkowski, intricate, sharp focus, cinematic, epic, artstation",0.11507033556699753,0.1013900563120842,0.049759190529584885,0.4379785358905792,0.258894681930542,0.0014920068206265569,0.007287987507879734,0.028127159923315048,0.0018372961785644293,0.0016231826739385724,0.0037093369755893946,0.004735508002340794,0.004039652179926634,0.0003543900675140321,0.0003944456984754652,0.0008210825617425144,0.00488034775480628,0.004476847127079964,0.012034958228468895,0.0006371812196448445,0.0007935442263260484,0.0005378771456889808,0.0004112727183382958,0.0007579231751151383,0.0005924862925894558,0.0005439573433250189,0.0004623285203706473,0.00031896692235022783,0.0068146055564284325,0.00028610817389562726,0.0006267151329666376,0.0006334884674288332,0.014251039363443851,0.0003277733048889786,0.00033110464573837817
diffusiondb_images_2m_random_10k/22.png,Space port in the style of Valerian And The City Of A Thousand Planets,0.45342370867729187,0.027307966724038124,0.047921184450387955,0.1630852222442627,0.1352657973766327,0.01803908869624138,0.14335300028324127,0.011604012921452522,0.001077867578715086,0.002108314074575901,0.002922040643170476,0.020634209737181664,0.000607516907621175,0.0003326873411424458,0.00030887205502949655,0.0003653562453109771,0.06582877784967422,0.0015176241286098957,0.06230924651026726,0.00031923159258440137,0.0009113320265896618,0.0004304996400605887,0.0003051486855838448,0.0005604992038570344,0.0006110918475314975,0.0004242151917424053,0.00025950861163437366,0.0002227892546216026,0.00038966553984209895,0.0002517900720704347,0.002042329404503107,0.0005664142081514001,0.0024772414471954107,0.00023931283794809133,0.00023173942463472486
diffusiondb_images_2m_random_10k/23.png,inside a room eye of providence Lain Tomas Sanchez surrealism Simon Stålenhag,0.011760084889829159,0.05189119279384613,0.030025281012058258,0.01683558151125908,0.018455177545547485,0.04538581520318985,0.552614688873291,0.2730322480201721,0.0008899871027097106,0.004148904699832201,0.001086880569346249,0.0061102877371013165,0.0006011757650412619,0.00036370777525007725,0.000546480412594974,0.0005224563647061586,0.0006542914779856801,0.0014862188836559653,0.0032008520793169737,0.0003857930132653564,0.0008768689585849643,0.0005821713129989803,0.00027322262758389115,0.0005929467151872814,0.0005330847925506532,0.0004940808867104352,0.00026554480427876115,0.0002585183538030833,0.0003331202606204897,0.00032134063076227903,0.0004562095564324409,0.0003869034699164331,0.01085368450731039,0.0002712756395339966,0.000268178409896791
diffusiondb_images_2m_random_10k/24.png,portrait of a welsh teenage girl with brown hair nendoroid kawaii chibi Tomas Sanchez Simon Stålenhag,0.4971098303794861,0.07496865838766098,0.10109059512615204,0.15254388749599457,0.004919277969747782,0.003916113171726465,0.020819926634430885,0.14463169872760773,0.0036491216160357,0.0014438892249017954,0.0031145731918513775,0.0044270772486925125,0.0005620407173410058,0.0003257360076531768,0.0002465034485794604,0.000306709116557613,0.009332967922091484,0.0013609235174953938,0.010999229736626148,0.00035051509621553123,0.0007341879536397755,0.0004840889305341989,0.0002828030555974692,0.0003549685934558511,0.0005407352582551539,0.00042221075273118913,0.00027697213226929307,0.0002439874951960519,0.000901162507943809,0.00024153820413630456,0.00036592056858353317,0.00041975968633778393,0.0016164545668289065,0.00025034137070178986,0.00024833212955854833
diffusiondb_images_2m_random_10k/25.png, Keroro Gunso Sgt. Frog nendoroid kawaii chibi Tomas Sanchez Simon Stålenhag,0.8674049377441406,0.004456126596778631,0.016808757558465004,0.011293096467852592,0.00702383229508996,0.002530918689444661,0.08346804976463318,0.007014303933829069,0.005269590299576521,0.004047037567943335,0.00988047569990158,0.05548741668462753,0.00676122447475791,0.014439421705901623,0.0037324083968997,0.0005038580857217312,0.13925200700759888,0.02224435657262802,0.020627060905098915,0.0003754488134291023,0.0005400576628744602,0.0003540067991707474,0.0003016481641680002,0.0027446432504802942,0.003263133345171809,0.0022603021934628487,0.0005672805709764361,0.0002563977614045143,0.0018204074585810304,0.00030568736838176847,0.0005570926005020738,0.0008798689814284444,0.005250254645943642,0.0002741071511991322,0.00026664763572625816
diffusiondb_images_2m_random_10k/26.png,"a portait of a beautiful dark haired french girl, attractive collarbone and shoulders, holding a mug of hot tea. In the style of ilya kuvshinov, elegant, highly detailed, photorealistic, digital painting, high resolution, artstation, concept art, smooth",0.5314515233039856,0.016725953668355942,0.09934991598129272,0.0652923509478569,0.07054052501916885,0.00781078077852726,0.15459273755550385,0.05423624813556671,0.003334857290610671,0.001884010503999889,0.021035224199295044,0.030540840700268745,0.0005618473514914513,0.0004630754410754889,0.0002352557930862531,0.0002928675676230341,0.9368410706520081,0.0010878744069486856,0.06288177520036697,0.0007225905428640544,0.0004125748237129301,0.00029941045795567334,0.0006563415518030524,0.00037449595401994884,0.0004687537148129195,0.0003519745951052755,0.0012383497087284923,0.00023182187578640878,0.029063522815704346,0.00022400291345547885,0.000907236710190773,0.001125201117247343,0.0025938693434000015,0.00024549910449422896,0.00023468518338631839
diffusiondb_images_2m_random_10k/27.png, style illustration of red !!! witch red!!!!! witch red!!!!!witch!!!! nendoroid kawaii chibi Tomas Sanchez Simon Stålenhag,0.4218616783618927,0.004015340935438871,0.008821782656013966,0.03507988899946213,0.01630055345594883,0.0184425450861454,0.48327121138572693,0.012206966057419777,0.002090799855068326,0.005675114691257477,0.010760578326880932,0.08256508409976959,0.0008484169957228005,0.0005385093973018229,0.00031731632770970464,0.0003145251830574125,0.06445128470659256,0.0017164871096611023,0.09803842008113861,0.0002991171495523304,0.0006796909729018807,0.00041889926069416106,0.00036221055779606104,0.0005149188218638301,0.0008249387028627098,0.0004706103936769068,0.00041542822145856917,0.0002516422246117145,0.0005415434716269374,0.00026524014538154006,0.0006153909489512444,0.0005592896486632526,0.002643124433234334,0.0002835509367287159,0.0002534787927288562
diffusiondb_images_2m_random_10k/28.png,Paul McCartney and Queen Cleopatra high on meth by Annie Leibovitz,0.034660160541534424,0.003392907092347741,0.0010857851011678576,0.1392500102519989,0.0210177693516016,0.001094299484975636,0.7956602573394775,0.0038387614767998457,0.0016016724985092878,0.000854867568705231,0.005164834205061197,0.009725348092615604,0.0007707025506533682,0.0003343267017044127,0.0003937292785849422,0.0005772443837486207,0.018711350858211517,0.0010119586950168014,0.05404593050479889,0.00044052163138985634,0.0006142046768218279,0.00039462020504288375,0.00033827777951955795,0.0005923050339333713,0.0005685986834578216,0.0004351121897343546,0.00040819760761223733,0.00026114375214092433,0.001783772255294025,0.00028150135767646134,0.0005211554816924036,0.0006457424606196582,0.0020949924364686012,0.0002973948430735618,0.00026435175095684826
diffusiondb_images_2m_random_10k/29.png,emma watson lingerie modelling photoshoot,0.08336886763572693,0.00533176027238369,0.21605847775936127,0.09324056655168533,0.02369137853384018,0.010076530277729034,0.1620120406150818,0.40622034668922424,0.0006611301214434206,0.0019003556808456779,0.0013991231098771095,0.016852829605340958,0.00046191090950742364,0.0002674254646990448,0.00024466493050567806,0.0003622986259870231,0.003250729525461793,0.0008066368754953146,0.0015312852337956429,0.00031659292289987206,0.0007341456366702914,0.0018924321047961712,0.0003520488680806011,0.0005196965648792684,0.0005020229727961123,0.0007987908902578056,0.00029079863452352583,0.0002396338531980291,0.000371522648492828,0.00024042523000389338,0.0008017714717425406,0.00043412388185970485,0.000732343876734376,0.0002421280078124255,0.00023468720610253513
