img_id,img_amusement,img_awe,img_contentment,img_excitement,img_anger,img_disgust,img_fear,img_sadness
anger.178,0.031897664070129395,0.5514620542526245,0.03391942381858826,0.29474955797195435,0.030209990218281746,0.006301150191575289,0.02710411325097084,0.02435602806508541
anger.113,0.037084177136421204,0.5353930592536926,0.008183571510016918,0.00690264068543911,0.23353610932826996,0.007251214236021042,0.09341523051261902,0.0782339870929718
anger.179,0.011829642578959465,0.0006409290945157409,0.001004367950372398,0.0025558474007993937,0.0643732026219368,0.10794011503458023,0.7968478798866272,0.014808088541030884
anger.114,0.048269204795360565,0.5154556632041931,0.030183490365743637,0.19952310621738434,0.1755906641483307,0.010201998054981232,0.010070494376122952,0.010705376043915749
anger.18,0.17250655591487885,0.00639814417809248,0.011781311593949795,0.016045160591602325,0.01033770851790905,0.02812999114394188,0.7433524131774902,0.011448710225522518
anger.115,0.007092783693224192,0.7862313985824585,0.02017444558441639,0.003220753511413932,0.12925855815410614,0.004872997757047415,0.01960853673517704,0.02954052947461605
anger.180,0.12726977467536926,0.46877312660217285,0.0320727676153183,0.014922945760190487,0.15522697567939758,0.018818698823451996,0.024235108867287636,0.15868061780929565
anger.116,0.005954342894256115,0.003428218187764287,0.010715262033045292,0.02302476204931736,0.12464744597673416,0.02011999301612377,0.5559455752372742,0.2561643719673157
anger.181,0.03666798025369644,0.0067968652583658695,0.03522470220923424,0.007944946177303791,0.02145964279770851,0.0320676825940609,0.6370235681533813,0.2228146195411682
anger.117,0.15472184121608734,0.4962676167488098,0.04509557783603668,0.01614372618496418,0.0402347557246685,0.17205554246902466,0.06171267852187157,0.013768302276730537
anger.182,0.0012839729897677898,0.0013431874103844166,0.0006469611544162035,0.002244401490315795,0.21131886541843414,0.004178463947027922,0.3700476586818695,0.4089365303516388
anger.118,0.12040207535028458,0.4121122360229492,0.03070039674639702,0.00434528011828661,0.09652335196733475,0.006087516900151968,0.11350264400243759,0.2163264900445938
anger.183,0.019120246171951294,0.8186913728713989,0.05411208048462868,0.013907402753829956,0.01122416090220213,0.023913461714982986,0.02295645698904991,0.03607482835650444
anger.119,0.19529283046722412,0.09116622060537338,0.039701540023088455,0.0564996674656868,0.15395952761173248,0.07788188755512238,0.29760926961898804,0.08788895606994629
anger.184,0.04160372167825699,0.7925789952278137,0.0782756507396698,0.04099239036440849,0.005550835281610489,0.005958042573183775,0.014713454991579056,0.020326847210526466
anger.12,0.3049362301826477,0.010267713107168674,0.02836492471396923,0.04553970322012901,0.07581781595945358,0.42494380474090576,0.04113732650876045,0.068992480635643
anger.185,0.01740749552845955,0.7782050371170044,0.046911172568798065,0.07422883808612823,0.008976820856332779,0.018142491579055786,0.032346900552511215,0.023781219497323036
anger.120,0.006674051750451326,0.9458279609680176,0.015722284093499184,0.000869179202709347,0.0016194962663576007,0.0005527906469069421,0.006392886396497488,0.02234124392271042
anger.186,0.012879050336778164,0.005406505428254604,0.23713906109333038,0.03377103805541992,0.020757930353283882,0.005860243923962116,0.254080206155777,0.43010592460632324
anger.121,0.1793690025806427,0.03295908495783806,0.035642798990011215,0.10610584914684296,0.3511948585510254,0.004234929569065571,0.2085890769958496,0.08190441131591797
anger.187,0.006196850445121527,0.03762874752283096,0.02225520834326744,0.01136323343962431,0.1991320550441742,0.021130844950675964,0.5357041358947754,0.1665889471769333
anger.122,0.0309595949947834,0.7012537121772766,0.0529872328042984,0.08544407784938812,0.02908608689904213,0.005321751814335585,0.03527732565999031,0.05967026203870773
anger.188,0.021935245022177696,0.008927729912102222,0.12415090948343277,0.028920412063598633,0.08726590126752853,0.0030946307815611362,0.12110167741775513,0.6046035289764404
anger.123,0.02603178098797798,0.6740450263023376,0.09111621975898743,0.16497479379177094,0.009712775237858295,0.0033194636926054955,0.006223940756171942,0.02457602322101593
anger.189,0.020054437220096588,0.9202110171318054,0.004711232613772154,0.0062074242159724236,0.03708837553858757,0.0031735380180180073,0.007854570634663105,0.0006993782590143383
anger.124,0.034704744815826416,0.07595199346542358,0.04210035875439644,0.0025981133803725243,0.012754678726196289,0.5977470874786377,0.1662766933441162,0.06786636263132095
anger.19,0.024935606867074966,0.006609950680285692,0.002493308624252677,0.014890633523464203,0.7697104215621948,0.008270937018096447,0.16913488507270813,0.003954289015382528
anger.125,0.027829913422465324,0.9355619549751282,0.0062124342657625675,0.0009091896936297417,0.01180716510862112,0.0014821611111983657,0.01404563244432211,0.0021514713298529387
anger.190,0.10479127615690231,0.024440670385956764,0.010779996402561665,0.022053187713027,0.09920729696750641,0.007352535612881184,0.6947237253189087,0.036651257425546646
anger.126,0.5594801306724548,0.23558920621871948,0.055374931544065475,0.02836443856358528,0.07903147488832474,0.005426355637609959,0.023549264296889305,0.01318418700248003
anger.191,0.08232060074806213,0.16002017259597778,0.22682946920394897,0.24422712624073029,0.08729296177625656,0.014556503854691982,0.07928028702735901,0.10547289997339249
anger.127,0.0032429348211735487,0.0028934450820088387,0.006619954481720924,0.002484029158949852,0.11945516616106033,0.011065359227359295,0.3217971622943878,0.5324419140815735
anger.192,0.021425535902380943,0.017501749098300934,0.005474214907735586,0.044466014951467514,0.009554445743560791,0.0049462770111858845,0.7811204791069031,0.11551130563020706
anger.128,0.06373769044876099,0.05652695149183273,0.06746533513069153,0.30049359798431396,0.07093385607004166,0.010785731486976147,0.18443267047405243,0.2456241399049759
anger.193,0.0011842058738693595,0.001374978106468916,0.0008419396472163498,0.002784950891509652,0.5940279364585876,0.0018322378164157271,0.30944281816482544,0.08851082623004913
anger.129,0.004436523653566837,0.004156435374170542,0.012174207717180252,0.005055587273091078,0.09326313436031342,0.022501366212964058,0.6249077320098877,0.23350493609905243
anger.194,0.00467913830652833,0.008454611524939537,0.001473611337132752,0.05851336568593979,0.903079628944397,0.002266311552375555,0.019005559384822845,0.002527803648263216
anger.13,0.00032664131140336394,0.0005348994163796306,0.0012627389514818788,0.001602009404450655,0.01627485454082489,0.0033471283968538046,0.5460065603256226,0.4306451380252838
anger.195,0.00453235162422061,0.8942268490791321,0.011301083490252495,0.011275618337094784,0.0030471081845462322,0.007243503350764513,0.05805372819304466,0.010319787077605724
anger.130,0.05719929188489914,0.03285916894674301,0.01661831885576248,0.11880134046077728,0.10179837048053741,0.0708966925740242,0.3975920081138611,0.2042347490787506
anger.196,0.09847964346408844,0.158876433968544,0.1278824508190155,0.02521565556526184,0.024956149980425835,0.09130597859621048,0.27122965455055237,0.20205409824848175
anger.131,0.00207844958640635,0.002384045161306858,0.00689833564683795,0.0029702819883823395,0.09486092627048492,0.014762692153453827,0.6109602451324463,0.26508504152297974
anger.197,0.02717585116624832,0.6712797284126282,0.011727595701813698,0.003177786245942116,0.038419850170612335,0.004138179123401642,0.2365749031305313,0.0075060296803712845
anger.132,0.03008490987122059,0.041920240968465805,0.030346360057592392,0.020273489877581596,0.02877204120159149,0.29853302240371704,0.3257889151573181,0.22428104281425476
anger.198,0.0015177393797785044,0.96904057264328,0.003072071587666869,0.012192814610898495,0.004054906312376261,0.0003907617356162518,0.008139608427882195,0.0015915172407403588
anger.133,0.006763696204870939,0.7662361264228821,0.03437086194753647,0.0418093167245388,0.06604267656803131,0.004681317135691643,0.04048014432191849,0.039615947753190994
anger.199,0.01745077222585678,0.02031959407031536,0.0030713966116309166,0.21607810258865356,0.6318966150283813,0.00539341801777482,0.0848766565322876,0.020913410931825638
anger.134,0.0031938483007252216,0.020121052861213684,0.001307231024838984,0.002128679770976305,0.011787704192101955,0.02349722944200039,0.8015264272689819,0.1364378184080124
anger.2,0.0017135998932644725,0.959513783454895,0.005018672905862331,0.003409177763387561,0.0031471250113099813,0.0012642742367461324,0.00824022851884365,0.01769307442009449
anger.135,0.017444651573896408,0.8390666842460632,0.07133997976779938,0.02069333754479885,0.004872511141002178,0.011169958859682083,0.005400144029408693,0.030012667179107666
anger.20,0.00508189806714654,0.9611049890518188,0.02276788279414177,0.0006356569938361645,0.008626667782664299,6.730171298841015e-05,0.0004606385773513466,0.001254977541975677
anger.136,0.0814177617430687,0.0046637775376439095,0.026020849123597145,0.15088745951652527,0.03382347896695137,0.007990262471139431,0.6790890693664551,0.016107328236103058
anger.200,0.1513020098209381,0.2147326022386551,0.04600219801068306,0.0107695572078228,0.05095871537923813,0.05937978997826576,0.45302262902259827,0.013832527212798595
anger.137,0.04517202824354172,0.4810032546520233,0.3131874203681946,0.08508168160915375,0.04908842220902443,0.005890722386538982,0.005792320240288973,0.014784209430217743
anger.201,0.1251937299966812,0.07762329280376434,0.18458397686481476,0.02478760853409767,0.023694414645433426,0.11239393800497055,0.35869741439819336,0.0930255800485611
anger.138,0.003975352738052607,0.011213866993784904,0.030059782788157463,0.017144134268164635,0.013584409840404987,0.025394916534423828,0.35660111904144287,0.5420264005661011
anger.202,0.004261298105120659,0.0036498047411441803,0.017106348648667336,0.007369286380708218,0.08003779500722885,0.0029487689025700092,0.7676402926445007,0.11698652058839798
anger.139,0.07119216024875641,0.004024061374366283,0.1873532086610794,0.07902729511260986,0.06819368898868561,0.005998044274747372,0.1730542927980423,0.4111573100090027
anger.203,0.005563252605497837,0.007290961686521769,0.004090689588338137,0.0033753630705177784,0.023226624354720116,0.028062976896762848,0.2065955251455307,0.721794605255127
anger.14,0.06458143144845963,0.08833999186754227,0.127596914768219,0.4100189208984375,0.05883723124861717,0.05681830644607544,0.056831564754247665,0.13697567582130432
anger.204,0.3331471085548401,0.011355950497090816,0.03547677770256996,0.25186553597450256,0.026775849983096123,0.029467089101672173,0.1700000911951065,0.1419116109609604
anger.140,0.034727077931165695,0.7109492421150208,0.01898965612053871,0.018485933542251587,0.020963003858923912,0.14524497091770172,0.026625577360391617,0.024014554917812347
anger.205,0.004585765767842531,0.8061774969100952,0.021614374592900276,0.007628488354384899,0.0017463824478909373,0.01875045895576477,0.09622528403997421,0.04327172785997391
anger.141,0.010898489505052567,0.12709765136241913,0.018211491405963898,0.0028854499105364084,0.013985651545226574,0.004100899212062359,0.13886278867721558,0.683957576751709
anger.206,0.026346204802393913,0.6551551818847656,0.01976965181529522,0.0046164002269506454,0.010953106917440891,0.00665924372151494,0.10406474024057388,0.17243552207946777
anger.142,0.004356544930487871,0.9161407351493835,0.0158409234136343,0.01616530865430832,0.007367338519543409,0.0035314946435391903,0.018901720643043518,0.017695926129817963
anger.207,0.018094327300786972,0.3104228079319,0.014032918028533459,0.17317600548267365,0.32626456022262573,0.02200418896973133,0.06073442101478577,0.07527069002389908
anger.143,0.15681707859039307,0.053499504923820496,0.08004751801490784,0.168936625123024,0.20072883367538452,0.09205101430416107,0.1547965556383133,0.0931229218840599
anger.208,0.008412666618824005,0.7765337824821472,0.016413042321801186,0.003094662679359317,0.18527090549468994,0.0009741786052472889,0.0077085597440600395,0.0015921186422929168
anger.144,0.0016554443864151835,0.9505947232246399,0.016856322064995766,0.018751470372080803,0.002027910901233554,0.0026199743151664734,0.0006702244863845408,0.0068239206448197365
anger.209,0.020237743854522705,0.008028938435018063,0.01941649056971073,0.02387879230082035,0.06483960896730423,0.04424658417701721,0.5397874712944031,0.27956441044807434
anger.145,0.00959228165447712,0.8240821361541748,0.08756671845912933,0.04569048061966896,0.009806695394217968,0.003991885110735893,0.006275237537920475,0.012994574382901192
anger.21,0.031367041170597076,0.007920365780591965,0.06584323197603226,0.026833122596144676,0.037182629108428955,0.004967885557562113,0.22825194895267487,0.5976337194442749
anger.146,0.0034214560873806477,0.0031893819104880095,0.0013337313430383801,0.007105911150574684,0.6819859743118286,0.02030908316373825,0.2519136965274811,0.03074079193174839
anger.210,0.038061052560806274,0.008127696812152863,0.022986508905887604,0.0665353462100029,0.035909101366996765,0.0024672390427440405,0.773301362991333,0.05261164903640747
anger.147,0.038307324051856995,0.5128135681152344,0.027936531230807304,0.2225411981344223,0.09728480130434036,0.0053145564161241055,0.0427091009914875,0.0530928336083889
anger.211,0.006902254186570644,0.004913819022476673,0.012399530969560146,0.004885262809693813,0.43537637591362,0.005342213436961174,0.28258946537971497,0.2475910782814026
anger.148,0.000555428268853575,0.0023697379510849714,0.0033325855620205402,0.001783733139745891,0.04530692845582962,0.002868453972041607,0.7784216403961182,0.16536147892475128
anger.212,0.02396811544895172,0.03463307395577431,0.001725528622046113,0.0019510284764692187,0.8093829154968262,0.004493686370551586,0.11605989933013916,0.007785823196172714
anger.149,0.12396232038736343,0.23048141598701477,0.33410942554473877,0.043783269822597504,0.035996582359075546,0.1487172394990921,0.016934335231781006,0.06601540744304657
anger.213,0.007237286306917667,0.8853074908256531,0.015848077833652496,0.005310421343892813,0.003055209293961525,0.0038034715689718723,0.036216482520103455,0.04322150722146034
anger.15,0.050175972282886505,0.5835620164871216,0.030992934480309486,0.012025928124785423,0.025635911151766777,0.004817475099116564,0.0797528401017189,0.21303698420524597
anger.214,0.07971634715795517,0.03385710343718529,0.06398139148950577,0.04984799399971962,0.02873709797859192,0.01810232363641262,0.4716215431690216,0.25413623452186584
anger.150,0.06150009483098984,0.39003151655197144,0.0132981576025486,0.03210311755537987,0.4202621877193451,0.025649143382906914,0.04774647578597069,0.00940933357924223
anger.215,0.01706094667315483,0.08740098774433136,0.014573242515325546,0.01342438068240881,0.8294929265975952,0.01711313985288143,0.01868913136422634,0.002245325827971101
anger.151,0.1417234241962433,0.4185886085033417,0.015267714858055115,0.01895671896636486,0.21524785459041595,0.02785968966782093,0.14222972095012665,0.020126331597566605
anger.216,0.03184795752167702,0.9144766926765442,0.00954444520175457,0.001199925784021616,0.027463145554065704,0.00034637810313142836,0.009671845473349094,0.0054495916701853275
anger.152,0.00873437151312828,0.09838099777698517,0.009749979712069035,0.009339431300759315,0.8597961664199829,0.006380076054483652,0.005102114286273718,0.0025168221909552813
anger.217,0.22592364251613617,0.2989976108074188,0.021554898470640182,0.004144228529185057,0.2586340010166168,0.008477204479277134,0.16049626469612122,0.0217721089720726
anger.153,0.027044402435421944,0.7130427360534668,0.11315685510635376,0.10764168202877045,0.0037067702505737543,0.009410960599780083,0.011936538852751255,0.014060018584132195
anger.161,0.0005310162669047713,0.0013669559266418219,0.0008265372598543763,0.002585600595921278,0.9330417513847351,0.045968372374773026,0.003381569404155016,0.012298280373215675
anger.218,0.02686368301510811,0.08454454690217972,0.07457058876752853,0.02850174531340599,0.10326318442821503,0.012409655377268791,0.5877562165260315,0.08209042251110077
anger.162,0.00199942197650671,0.9714407920837402,0.005654805339872837,0.00046280489186756313,0.01396229024976492,0.0002970414934679866,0.005859640892595053,0.0003231595328543335
anger.219,0.00389534211717546,0.001818558550439775,0.027980193495750427,0.010548422113060951,0.08735651522874832,0.005247514694929123,0.14964181184768677,0.7135116457939148
anger.163,0.04452268406748772,0.18172523379325867,0.03339489549398422,0.03354207053780556,0.5970087647438049,0.06258086860179901,0.04078539088368416,0.0064401631243526936
anger.22,0.0026871194131672382,0.0015115522546693683,0.08510641008615494,0.006105263717472553,0.029117226600646973,0.003471722826361656,0.09317078441381454,0.7788299322128296
anger.164,0.14444907009601593,0.011533823795616627,0.01653146743774414,0.03764272853732109,0.057441700249910355,0.006280341185629368,0.7047998309135437,0.021321089938282967
anger.220,0.11016193777322769,0.012710470706224442,0.03146221116185188,0.02277909405529499,0.09088419377803802,0.019411137327551842,0.6000758409500122,0.11251512169837952
anger.165,0.06706799566745758,0.00852265115827322,0.0037360163405537605,0.029453452676534653,0.21377988159656525,0.008222375996410847,0.631213903427124,0.03800378739833832
anger.221,0.02105816826224327,0.8267375230789185,0.054077211767435074,0.008086785674095154,0.003344082273542881,0.0016158208018168807,0.07231434434652328,0.012766090221703053
anger.166,0.10233835130929947,0.07264918088912964,0.47155633568763733,0.024701634421944618,0.09219276905059814,0.018527807667851448,0.11190452426671982,0.10612943023443222
anger.222,0.008393879979848862,0.563721239566803,0.017571648582816124,0.0027105272747576237,0.025336720049381256,0.015054719522595406,0.03930266201496124,0.32790857553482056
anger.167,0.052840106189250946,0.026374487206339836,0.03216524049639702,0.03829415142536163,0.06997483968734741,0.016297901049256325,0.7046053409576416,0.05944793298840523
anger.223,0.03630119189620018,0.5789960026741028,0.015365345403552055,0.00359881529584527,0.018417755141854286,0.002089779358357191,0.25140026211738586,0.09383077919483185
anger.168,0.09230029582977295,0.10643606632947922,0.021100962534546852,0.021712681278586388,0.2611585557460785,0.049241792410612106,0.4129158556461334,0.03513375297188759
anger.224,0.048203255981206894,0.010375450365245342,0.09931296855211258,0.048542268574237823,0.1200924888253212,0.008352096192538738,0.31883707642555237,0.34628432989120483
anger.169,0.0004716928815469146,0.0010805923957377672,0.008986120112240314,0.0033839712850749493,0.016367800533771515,0.0013573048636317253,0.7393564581871033,0.22899602353572845
anger.225,0.004078133497387171,0.9848649501800537,0.004435223992913961,0.001972564496099949,0.0009394756052643061,0.0002785655087791383,0.0007907398976385593,0.00264027900993824
anger.17,0.0039080120623111725,0.0029864059761166573,0.017942804843187332,0.052388448268175125,0.28896528482437134,0.002268268261104822,0.46097418665885925,0.1705666035413742
anger.226,0.004597777035087347,0.887844443321228,0.004404921550303698,0.006544949486851692,0.02134818397462368,0.0013564645778387785,0.026590675115585327,0.0473126545548439
anger.227,0.04577818140387535,0.03232133015990257,0.10380475968122482,0.16319125890731812,0.07022834569215775,0.0037568528205156326,0.4990595877170563,0.08185964822769165
anger.228,0.018313944339752197,0.09412448853254318,0.00337956752628088,0.002226539421826601,0.8633090853691101,0.0011763926595449448,0.01142637338489294,0.006043634377419949
anger.229,0.004802151117473841,0.0018436433747410774,0.0010699598351493478,0.001704016118310392,0.899020254611969,0.04729887843132019,0.040064722299575806,0.0041963569819927216
anger.23,0.004165719263255596,0.8412609100341797,0.007996899075806141,0.003336847759783268,0.0021592634730041027,0.0012568949023261666,0.030175527557730675,0.10964793711900711
anger.230,0.025466399267315865,0.031617775559425354,0.08613438904285431,0.35335880517959595,0.3497124910354614,0.023898499086499214,0.03823065012693405,0.09158097952604294
anger.231,0.009263838641345501,0.398830384016037,0.013842384330928326,0.005172499921172857,0.022198809310793877,0.0024147804360836744,0.14463213086128235,0.40364521741867065
anger.232,0.037627141922712326,0.007729505654424429,0.003115684725344181,0.013613365590572357,0.01840565912425518,0.8086486458778381,0.10569635778665543,0.005163622088730335
anger.233,0.06431408226490021,0.1029418557882309,0.03274122253060341,0.0068037607707083225,0.015929030254483223,0.007045875769108534,0.6147459745407104,0.15547819435596466
anger.234,0.06940741091966629,0.021090755239129066,0.04001646488904953,0.012414339929819107,0.010799012146890163,0.0697338879108429,0.1152055487036705,0.6613326668739319
anger.235,0.08370712399482727,0.031418658792972565,0.023515470325946808,0.025689423084259033,0.0794672966003418,0.16234470903873444,0.5732566714286804,0.020600615069270134
anger.236,0.047633763402700424,0.9247909188270569,0.0029520723037421703,0.0027095123659819365,0.009986512362957,0.0012233186280354857,0.00555245578289032,0.005151574965566397
anger.237,0.0056431349366903305,0.009395853616297245,0.014843644574284554,0.26390600204467773,0.03740333765745163,0.0014889865415170789,0.4847126007080078,0.18260642886161804
anger.238,0.019543465226888657,0.38246050477027893,0.03239470347762108,0.018355771899223328,0.44492560625076294,0.007227611728012562,0.06190837174654007,0.03318394348025322
anger.239,0.25520414113998413,0.06406870484352112,0.2812964618206024,0.10221812129020691,0.051764898002147675,0.019888389855623245,0.19625523686408997,0.029304055497050285
anger.24,0.022778915241360664,0.7142981290817261,0.1445930153131485,0.009445019997656345,0.008198508992791176,0.02012895792722702,0.03258451074361801,0.04797295108437538
anger.240,0.01802324317395687,0.9352512359619141,0.0263416338711977,0.003402361646294594,0.005436961073428392,0.0016364863840863109,0.005494320765137672,0.004413779359310865
anger.241,0.012769265100359917,0.009896867908537388,0.006632774602621794,0.09517795592546463,0.11704331636428833,0.0024890583008527756,0.6859316825866699,0.07005900144577026
anger.242,0.04361801967024803,0.01750601828098297,0.040314748883247375,0.10554830729961395,0.034361667931079865,0.001624454278498888,0.528603196144104,0.22842352092266083
anger.243,0.0056246425956487656,0.7453402876853943,0.006090940907597542,0.004744412377476692,0.154871866106987,0.0019358160207048059,0.037027303129434586,0.04436482489109039
anger.244,0.04311949014663696,0.1764027625322342,0.5590204000473022,0.04410067945718765,0.07631316035985947,0.022616880014538765,0.026384904980659485,0.0520416721701622
anger.245,0.14868596196174622,0.18835030496120453,0.025748541578650475,0.005184418987482786,0.13076019287109375,0.046668071299791336,0.443940669298172,0.010661781765520573
anger.246,0.009631329216063023,0.0757693350315094,0.006252841092646122,0.005131195764988661,0.008412977680563927,0.006346319802105427,0.4763856828212738,0.41207030415534973
anger.247,0.07437586039304733,0.056188296526670456,0.020958060398697853,0.03475802391767502,0.3234613537788391,0.06066608056426048,0.3303416669368744,0.09925058484077454
anger.248,0.0011425042757764459,0.9767633676528931,0.0029848136473447084,0.015158228576183319,0.001563620287925005,0.0002889690804295242,0.0008519882685504854,0.0012464841129258275
anger.249,0.0003617075562942773,0.9876843690872192,0.0009988570818677545,0.004239807836711407,0.003047777572646737,0.00025722969439812005,0.0024432321079075336,0.0009669711580500007
anger.25,0.12318962067365646,0.03521990031003952,0.2529136538505554,0.0752769261598587,0.05376419797539711,0.03797752037644386,0.2548733055591583,0.16678494215011597
anger.250,0.034986961632966995,0.7441739439964294,0.023786526173353195,0.004709005821496248,0.04806043952703476,0.02679179422557354,0.06148023158311844,0.0560111477971077
anger.251,0.0428093783557415,0.006229443475604057,0.0255080908536911,0.02520809881389141,0.3382803797721863,0.11915569007396698,0.3129161298274994,0.12989285588264465
anger.252,0.04320869594812393,0.7292323708534241,0.01512041687965393,0.1334911435842514,0.021678069606423378,0.005593759473413229,0.016836591064929962,0.03483893349766731
anger.253,0.029115065932273865,0.8250730633735657,0.06455734372138977,0.023086456581950188,0.005400902591645718,0.017361998558044434,0.005771358497440815,0.029633859172463417
anger.254,0.0009813816286623478,0.0012284930562600493,0.0014826646074652672,0.0054674698039889336,0.06952858716249466,0.00607788423076272,0.8713568449020386,0.04387668892741203
anger.255,0.3478694558143616,0.09507376700639725,0.08174774795770645,0.15091021358966827,0.03340800106525421,0.020680833607912064,0.17201213538646698,0.0982978567481041
anger.256,0.008972449228167534,0.7136160135269165,0.001582931843586266,0.0030908826738595963,0.265508234500885,0.0010660707484930754,0.0038695568218827248,0.002293837256729603
anger.257,0.02159019745886326,0.7951696515083313,0.008661145344376564,0.008395497687160969,0.06454356759786606,0.006913015153259039,0.07382180541753769,0.020905092358589172
anger.258,0.02116917073726654,0.8544643521308899,0.07571650296449661,0.013115749694406986,0.019001364707946777,0.0004719578137155622,0.007858455181121826,0.008202485740184784
anger.259,0.002827470423653722,0.9705435633659363,0.013982771895825863,0.004265204071998596,0.0016303074080497026,0.001383486669510603,0.003129991702735424,0.0022371644154191017
